#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYOD1	ASCL3	9606.ENSP00000250003	9606.ENSP00000435770	0	0	0	0	0.055	0.095	0	0.559	0.590
MYOD1	HIF1A	9606.ENSP00000250003	9606.ENSP00000437955	0	0	0	0	0	0	0	0.598	0.598
MYOD1	NCOA2	9606.ENSP00000250003	9606.ENSP00000399968	0	0	0	0	0	0.095	0	0.607	0.629
MYOD1	MYCN	9606.ENSP00000250003	9606.ENSP00000281043	0	0	0	0	0.044	0	0	0.634	0.635
MYOD1	TCF21	9606.ENSP00000250003	9606.ENSP00000356857	0	0	0	0	0	0.251	0	0.566	0.661
MYOD1	HAND2	9606.ENSP00000250003	9606.ENSP00000352565	0	0	0	0	0.050	0.084	0	0.668	0.686
MYOD1	NEUROD1	9606.ENSP00000250003	9606.ENSP00000295108	0	0	0	0	0.117	0.057	0	0.670	0.701
MYOD1	MSC	9606.ENSP00000250003	9606.ENSP00000321445	0	0	0	0	0.042	0.067	0	0.703	0.711
MYOD1	MYC	9606.ENSP00000250003	9606.ENSP00000478887	0	0	0	0	0.069	0	0	0.799	0.805
MYOD1	ID1	9606.ENSP00000250003	9606.ENSP00000365280	0	0	0	0	0	0.832	0	0.692	0.946
MYOD1	TCF4	9606.ENSP00000250003	9606.ENSP00000381382	0	0	0	0	0.049	0.437	0.500	0.910	0.972
MYOD1	TCF12	9606.ENSP00000250003	9606.ENSP00000388940	0	0	0	0	0.049	0.922	0.500	0.752	0.989
MYOD1	TCF3	9606.ENSP00000250003	9606.ENSP00000262965	0	0	0	0	0.049	0.795	0.500	0.938	0.993
MYOG	MYF6	9606.ENSP00000241651	9606.ENSP00000228641	0	0	0	0.880	0.322	0	0.500	0.690	0.886
MYOG	MYF5	9606.ENSP00000241651	9606.ENSP00000228644	0	0	0.071	0.831	0.396	0	0.500	0.507	0.843
MYOG	ID2	9606.ENSP00000241651	9606.ENSP00000234091	0	0	0	0	0	0.051	0	0.553	0.557
MYOG	HEY1	9606.ENSP00000241651	9606.ENSP00000338272	0	0	0	0	0	0.069	0	0.416	0.433
MYOG	NCOA3	9606.ENSP00000241651	9606.ENSP00000361066	0	0	0	0	0	0.064	0	0.431	0.444
MYOG	MYC	9606.ENSP00000241651	9606.ENSP00000478887	0	0	0	0	0.086	0	0	0.443	0.469
MYOG	MSC	9606.ENSP00000241651	9606.ENSP00000321445	0	0	0	0	0	0.067	0	0.454	0.469
MYOG	NCOA1	9606.ENSP00000241651	9606.ENSP00000385216	0	0	0	0	0	0.064	0	0.505	0.517
MYOG	MYCN	9606.ENSP00000241651	9606.ENSP00000281043	0	0	0	0	0.044	0	0	0.607	0.609
MYOG	HAND2	9606.ENSP00000241651	9606.ENSP00000352565	0	0	0	0	0.083	0.067	0	0.587	0.616
MYOG	NCOA2	9606.ENSP00000241651	9606.ENSP00000399968	0	0	0	0	0	0.064	0	0.669	0.677
MYOG	ID1	9606.ENSP00000241651	9606.ENSP00000365280	0	0	0	0	0	0.595	0	0.296	0.702
MYOG	ID4	9606.ENSP00000241651	9606.ENSP00000367972	0	0	0	0	0	0.785	0	0.148	0.809
MYOG	MYOD1	9606.ENSP00000241651	9606.ENSP00000250003	0	0	0.099	0.820	0.519	0	0.500	0.272	0.821
MYOG	TCF4	9606.ENSP00000241651	9606.ENSP00000381382	0	0	0	0	0.068	0.826	0.500	0.265	0.932
MYOG	TCF3	9606.ENSP00000241651	9606.ENSP00000262965	0	0	0	0	0.068	0.849	0.500	0.632	0.970
MYOG	TCF12	9606.ENSP00000241651	9606.ENSP00000388940	0	0	0	0	0.068	0.789	0.500	0.788	0.976
NCOA1	USF2	9606.ENSP00000385216	9606.ENSP00000222305	0	0	0	0	0.095	0.066	0.500	0.143	0.589
NCOA1	MYOG	9606.ENSP00000385216	9606.ENSP00000241651	0	0	0	0	0	0.064	0	0.505	0.517
NCOA1	AHR	9606.ENSP00000385216	9606.ENSP00000242057	0	0	0	0.553	0.091	0.643	0	0.153	0.702
NCOA1	MYOD1	9606.ENSP00000385216	9606.ENSP00000250003	0	0	0	0	0	0.095	0	0.527	0.553
NCOA1	EPAS1	9606.ENSP00000385216	9606.ENSP00000263734	0	0	0	0.553	0.043	0.284	0	0.442	0.584
NCOA1	NPAS4	9606.ENSP00000385216	9606.ENSP00000311196	0	0	0	0	0	0.484	0	0.128	0.530
NCOA1	AHRR	9606.ENSP00000385216	9606.ENSP00000323816	0	0	0	0.560	0.091	0.303	0	0.161	0.422
NCOA1	NPAS2	9606.ENSP00000385216	9606.ENSP00000338283	0	0	0	0.559	0	0.068	0.400	0.107	0.457
NCOA1	ARNT	9606.ENSP00000385216	9606.ENSP00000351407	0	0	0	0.558	0.084	0.292	0	0.176	0.419
NCOA1	USF1	9606.ENSP00000385216	9606.ENSP00000357000	0	0	0	0	0.067	0.066	0.500	0.136	0.573
NCOA1	NCOA3	9606.ENSP00000385216	9606.ENSP00000361066	0	0	0	0.763	0.100	0.624	0.900	0.863	0.994
NCOA1	MYC	9606.ENSP00000385216	9606.ENSP00000478887	0	0	0	0	0	0	0	0.627	0.627
NCOA1	HIF1A	9606.ENSP00000385216	9606.ENSP00000437955	0	0	0	0.554	0.062	0.471	0	0.687	0.831
NCOA1	NCOA2	9606.ENSP00000385216	9606.ENSP00000399968	0	0	0.090	0.810	0.182	0.735	0.900	0.902	0.997
NCOA2	USF2	9606.ENSP00000399968	9606.ENSP00000222305	0	0	0	0	0.049	0.066	0.500	0.073	0.533
NCOA2	MYF5	9606.ENSP00000399968	9606.ENSP00000228644	0	0	0	0	0	0.076	0	0.432	0.452
NCOA2	MYOG	9606.ENSP00000399968	9606.ENSP00000241651	0	0	0	0	0	0.064	0	0.669	0.677
NCOA2	AHR	9606.ENSP00000399968	9606.ENSP00000242057	0	0	0	0.553	0.091	0.643	0	0.163	0.705
NCOA2	MYOD1	9606.ENSP00000399968	9606.ENSP00000250003	0	0	0	0	0	0.095	0	0.607	0.629
NCOA2	EPAS1	9606.ENSP00000399968	9606.ENSP00000263734	0	0	0	0.554	0.043	0.284	0	0.443	0.585
NCOA2	NPAS4	9606.ENSP00000399968	9606.ENSP00000311196	0	0	0	0	0	0.484	0	0.128	0.530
NCOA2	AHRR	9606.ENSP00000399968	9606.ENSP00000323816	0	0	0	0.560	0.091	0.303	0	0.206	0.453
NCOA2	HEY1	9606.ENSP00000399968	9606.ENSP00000338272	0	0	0	0	0	0.089	0	0.669	0.686
NCOA2	NPAS2	9606.ENSP00000399968	9606.ENSP00000338283	0	0	0	0.557	0	0.068	0.400	0.137	0.475
NCOA2	ARNT	9606.ENSP00000399968	9606.ENSP00000351407	0	0	0	0.552	0.119	0.510	0	0.186	0.618
NCOA2	USF1	9606.ENSP00000399968	9606.ENSP00000357000	0	0	0	0	0.049	0.066	0.500	0.100	0.546
NCOA2	NCOA3	9606.ENSP00000399968	9606.ENSP00000361066	0	0	0.062	0.882	0.154	0.510	0.900	0.955	0.997
NCOA2	NCOA1	9606.ENSP00000399968	9606.ENSP00000385216	0	0	0.090	0.810	0.182	0.735	0.900	0.902	0.997
NCOA2	MYC	9606.ENSP00000399968	9606.ENSP00000478887	0	0	0	0	0	0	0	0.620	0.620
NCOA2	HIF1A	9606.ENSP00000399968	9606.ENSP00000437955	0	0	0	0.554	0.047	0.284	0	0.528	0.649
NCOA3	USF2	9606.ENSP00000361066	9606.ENSP00000222305	0	0	0	0	0.049	0.066	0.500	0.083	0.538
NCOA3	MYOG	9606.ENSP00000361066	9606.ENSP00000241651	0	0	0	0	0	0.064	0	0.431	0.444
NCOA3	AHR	9606.ENSP00000361066	9606.ENSP00000242057	0	0	0	0.554	0.115	0.303	0	0.147	0.428
NCOA3	NPAS4	9606.ENSP00000361066	9606.ENSP00000311196	0	0	0	0	0	0.484	0	0.128	0.530
NCOA3	AHRR	9606.ENSP00000361066	9606.ENSP00000323816	0	0	0	0.558	0.093	0.303	0	0.146	0.413
NCOA3	NPAS2	9606.ENSP00000361066	9606.ENSP00000338283	0	0	0	0.552	0	0.311	0	0.482	0.628
NCOA3	USF1	9606.ENSP00000361066	9606.ENSP00000357000	0	0	0	0	0	0.066	0.500	0.111	0.548
NCOA3	HIF1A	9606.ENSP00000361066	9606.ENSP00000437955	0	0	0.116	0.552	0.049	0.284	0	0.243	0.483
NCOA3	CLOCK	9606.ENSP00000361066	9606.ENSP00000426983	0	0	0	0.556	0.049	0.068	0	0.510	0.528
NCOA3	MYC	9606.ENSP00000361066	9606.ENSP00000478887	0	0	0	0	0.049	0.166	0.400	0.713	0.845
NCOA3	NCOA1	9606.ENSP00000361066	9606.ENSP00000385216	0	0	0	0.763	0.100	0.624	0.900	0.863	0.994
NCOA3	NCOA2	9606.ENSP00000361066	9606.ENSP00000399968	0	0	0.062	0.882	0.154	0.510	0.900	0.955	0.997
NEUROD1	HES1	9606.ENSP00000295108	9606.ENSP00000232424	0	0	0	0	0.055	0.064	0	0.384	0.408
NEUROD1	ID2	9606.ENSP00000295108	9606.ENSP00000234091	0	0	0	0	0.047	0.068	0	0.595	0.609
NEUROD1	NEUROG3	9606.ENSP00000295108	9606.ENSP00000242462	0	0	0	0.729	0.042	0	0.750	0.547	0.882
NEUROD1	MYOD1	9606.ENSP00000295108	9606.ENSP00000250003	0	0	0	0	0.117	0.057	0	0.670	0.701
NEUROD1	TCF3	9606.ENSP00000295108	9606.ENSP00000262965	0	0	0	0	0	0.805	0	0.825	0.964
NEUROD1	ASCL1	9606.ENSP00000295108	9606.ENSP00000266744	0	0	0	0.606	0.177	0.094	0	0.433	0.541
NEUROD1	HES6	9606.ENSP00000295108	9606.ENSP00000272937	0	0	0	0	0	0.046	0	0.507	0.509
NEUROD1	TAL1	9606.ENSP00000295108	9606.ENSP00000294339	0	0	0	0.580	0.058	0.071	0	0.441	0.468
NEUROD1	ATOH1	9606.ENSP00000295108	9606.ENSP00000302216	0	0	0	0.615	0.089	0.068	0	0.350	0.400
NEUROD1	MYCL	9606.ENSP00000295108	9606.ENSP00000380494	0	0	0	0	0.044	0	0	0.412	0.414
NEUROD1	ASCL2	9606.ENSP00000295108	9606.ENSP00000332293	0	0	0	0	0.141	0.094	0	0.329	0.432
NEUROD1	NEUROD2	9606.ENSP00000295108	9606.ENSP00000306754	0	0	0	0.926	0.419	0	0	0.108	0.459
NEUROD1	MYC	9606.ENSP00000295108	9606.ENSP00000478887	0	0	0	0	0.077	0	0	0.443	0.464
NEUROD1	ARNT2	9606.ENSP00000295108	9606.ENSP00000307479	0	0	0	0	0.064	0	0	0.454	0.467
NEUROD1	ATOH8	9606.ENSP00000295108	9606.ENSP00000304676	0	0	0	0.608	0	0	0	0.485	0.485
NEUROD1	HES5	9606.ENSP00000295108	9606.ENSP00000367714	0	0	0	0	0.048	0	0	0.596	0.598
NEUROD1	NHLH1	9606.ENSP00000295108	9606.ENSP00000302189	0	0	0	0	0.181	0.071	0	0.596	0.666
NEUROD1	TCF4	9606.ENSP00000295108	9606.ENSP00000381382	0	0	0	0	0.062	0.761	0	0.717	0.931
NEUROD1	TCF12	9606.ENSP00000295108	9606.ENSP00000388940	0	0	0	0	0	0.978	0	0.729	0.994
NEUROD2	TCF3	9606.ENSP00000306754	9606.ENSP00000262965	0	0	0	0	0	0.129	0	0.433	0.485
NEUROD2	ASCL1	9606.ENSP00000306754	9606.ENSP00000266744	0	0	0	0	0.164	0.094	0	0.640	0.703
NEUROD2	NEUROD1	9606.ENSP00000306754	9606.ENSP00000295108	0	0	0	0.926	0.419	0	0	0.108	0.459
NEUROD2	NHLH1	9606.ENSP00000306754	9606.ENSP00000302189	0	0	0	0	0.162	0.071	0	0.465	0.547
NEUROD2	HES5	9606.ENSP00000306754	9606.ENSP00000367714	0	0	0	0	0.042	0	0	0.416	0.416
NEUROD2	NHLH2	9606.ENSP00000306754	9606.ENSP00000358519	0	0	0	0	0.181	0.071	0	0.417	0.517
NEUROD4	HES5	9606.ENSP00000242994	9606.ENSP00000367714	0	0	0	0	0.072	0	0	0.477	0.493
NEUROD4	ASCL1	9606.ENSP00000242994	9606.ENSP00000266744	0	0	0	0	0.177	0.094	0	0.755	0.801
NEUROD6	ASCL1	9606.ENSP00000297142	9606.ENSP00000266744	0	0	0	0	0.201	0.094	0	0.496	0.603
NEUROD6	NPAS4	9606.ENSP00000297142	9606.ENSP00000311196	0	0	0	0	0.074	0	0	0.378	0.400
NEUROD6	ATOH1	9606.ENSP00000297142	9606.ENSP00000302216	0	0	0	0.617	0.076	0.068	0	0.363	0.404
NEUROD6	BHLHE22	9606.ENSP00000297142	9606.ENSP00000318799	0	0	0	0.595	0.277	0	0	0.241	0.428
NEUROD6	HES5	9606.ENSP00000297142	9606.ENSP00000367714	0	0	0	0	0.067	0	0	0.419	0.434
NEUROD6	NHLH2	9606.ENSP00000297142	9606.ENSP00000358519	0	0	0	0	0.200	0.071	0	0.343	0.469
NEUROD6	NHLH1	9606.ENSP00000297142	9606.ENSP00000302189	0	0	0	0	0.162	0.071	0	0.415	0.505
NEUROG1	NEUROG3	9606.ENSP00000317580	9606.ENSP00000242462	0	0	0.068	0.856	0.128	0	0	0.388	0.459
NEUROG1	MYOD1	9606.ENSP00000317580	9606.ENSP00000250003	0	0	0	0	0.166	0.057	0	0.363	0.456
NEUROG1	ASCL1	9606.ENSP00000317580	9606.ENSP00000266744	0	0	0	0	0.110	0.098	0	0.870	0.886
NEUROG1	ATOH1	9606.ENSP00000317580	9606.ENSP00000302216	0	0	0	0.682	0.078	0.068	0	0.357	0.400
NEUROG1	HES5	9606.ENSP00000317580	9606.ENSP00000367714	0	0	0	0	0.056	0	0	0.583	0.590
NEUROG1	TCF4	9606.ENSP00000317580	9606.ENSP00000381382	0	0	0	0	0	0.438	0	0.356	0.623
NEUROG1	TCF12	9606.ENSP00000317580	9606.ENSP00000388940	0	0	0	0	0	0.442	0	0.505	0.712
NEUROG2	MYF6	9606.ENSP00000317333	9606.ENSP00000228641	0	0	0	0	0.056	0.057	0	0.420	0.439
NEUROG2	MYOD1	9606.ENSP00000317333	9606.ENSP00000250003	0	0	0	0	0.103	0.057	0	0.384	0.434
NEUROG2	ASCL1	9606.ENSP00000317333	9606.ENSP00000266744	0	0	0	0	0.139	0.113	0	0.971	0.976
NEUROG2	HES6	9606.ENSP00000317333	9606.ENSP00000272937	0	0	0	0	0.059	0.046	0	0.452	0.465
NEUROG2	ATOH1	9606.ENSP00000317333	9606.ENSP00000302216	0	0	0.117	0.657	0.078	0.068	0	0.357	0.448
NEUROG2	NHLH2	9606.ENSP00000317333	9606.ENSP00000358519	0	0	0	0	0.163	0.071	0	0.333	0.437
NEUROG2	HES5	9606.ENSP00000317333	9606.ENSP00000367714	0	0	0	0	0.072	0	0	0.626	0.638
NEUROG2	OLIG2	9606.ENSP00000317333	9606.ENSP00000331040	0	0	0	0.630	0.056	0.091	0	0.813	0.825
NEUROG3	HES1	9606.ENSP00000242462	9606.ENSP00000232424	0	0	0	0	0.055	0.064	0.900	0.716	0.971
NEUROG3	MYOD1	9606.ENSP00000242462	9606.ENSP00000250003	0	0	0	0	0.169	0.057	0	0.308	0.411
NEUROG3	ASCL2	9606.ENSP00000242462	9606.ENSP00000332293	0	0	0	0	0.109	0.098	0	0.363	0.443
NEUROG3	PTF1A	9606.ENSP00000242462	9606.ENSP00000365687	0	0	0	0.643	0.061	0.071	0	0.423	0.453
NEUROG3	HES6	9606.ENSP00000242462	9606.ENSP00000272937	0	0	0	0	0	0.302	0	0.253	0.457
NEUROG3	NEUROG1	9606.ENSP00000242462	9606.ENSP00000317580	0	0	0.068	0.856	0.128	0	0	0.388	0.459
NEUROG3	SOHLH2	9606.ENSP00000242462	9606.ENSP00000369210	0	0	0	0	0	0	0	0.470	0.470
NEUROG3	SOHLH1	9606.ENSP00000242462	9606.ENSP00000404438	0	0	0	0	0	0	0	0.571	0.571
NEUROG3	ID4	9606.ENSP00000242462	9606.ENSP00000367972	0	0	0	0	0	0.325	0	0.517	0.660
NEUROG3	TCF3	9606.ENSP00000242462	9606.ENSP00000262965	0	0	0	0	0.056	0.302	0	0.537	0.668
NEUROG3	TCF12	9606.ENSP00000242462	9606.ENSP00000388940	0	0	0	0	0	0.668	0	0.100	0.688
NEUROG3	ASCL1	9606.ENSP00000242462	9606.ENSP00000266744	0	0	0	0	0.103	0.098	0	0.664	0.705
NEUROG3	TCF4	9606.ENSP00000242462	9606.ENSP00000381382	0	0	0	0	0	0.654	0	0.291	0.744
NEUROG3	NEUROD1	9606.ENSP00000242462	9606.ENSP00000295108	0	0	0	0.729	0.042	0	0.750	0.547	0.882
NHLH1	TFAP4	9606.ENSP00000302189	9606.ENSP00000204517	0	0	0	0	0	0	0	0.406	0.406
NHLH1	TCF3	9606.ENSP00000302189	9606.ENSP00000262965	0	0	0	0	0.049	0.455	0	0.195	0.547
NHLH1	HES6	9606.ENSP00000302189	9606.ENSP00000272937	0	0	0	0	0.060	0.094	0	0.368	0.415
NHLH1	NEUROD1	9606.ENSP00000302189	9606.ENSP00000295108	0	0	0	0	0.181	0.071	0	0.596	0.666
NHLH1	NEUROD6	9606.ENSP00000302189	9606.ENSP00000297142	0	0	0	0	0.162	0.071	0	0.415	0.505
NHLH1	HES5	9606.ENSP00000302189	9606.ENSP00000367714	0	0	0	0	0.056	0.075	0	0.403	0.433
NHLH1	TCF12	9606.ENSP00000302189	9606.ENSP00000388940	0	0	0	0	0.049	0.284	0	0.235	0.434
NHLH1	HES3	9606.ENSP00000302189	9606.ENSP00000367130	0	0	0	0	0	0.094	0	0.461	0.491
NHLH1	BHLHE22	9606.ENSP00000302189	9606.ENSP00000318799	0	0	0	0	0.248	0.071	0	0.386	0.533
NHLH1	NEUROD2	9606.ENSP00000302189	9606.ENSP00000306754	0	0	0	0	0.162	0.071	0	0.465	0.547
NHLH2	HES1	9606.ENSP00000358519	9606.ENSP00000232424	0	0	0	0	0.107	0.331	0	0.217	0.491
NHLH2	TCF3	9606.ENSP00000358519	9606.ENSP00000262965	0	0	0	0	0.049	0.495	0	0.187	0.575
NHLH2	NEUROD6	9606.ENSP00000358519	9606.ENSP00000297142	0	0	0	0	0.200	0.071	0	0.343	0.469
NHLH2	NEUROD2	9606.ENSP00000358519	9606.ENSP00000306754	0	0	0	0	0.181	0.071	0	0.417	0.517
NHLH2	NEUROG2	9606.ENSP00000358519	9606.ENSP00000317333	0	0	0	0	0.163	0.071	0	0.333	0.437
NHLH2	BHLHE22	9606.ENSP00000358519	9606.ENSP00000318799	0	0	0	0	0.282	0.071	0	0.273	0.473
NHLH2	TCF12	9606.ENSP00000358519	9606.ENSP00000388940	0	0	0	0	0.049	0.310	0	0.223	0.446
NHLH2	TCF4	9606.ENSP00000358519	9606.ENSP00000381382	0	0	0	0	0.049	0.406	0	0.163	0.486
NHLH2	ID1	9606.ENSP00000358519	9606.ENSP00000365280	0	0	0	0	0	0.523	0	0.096	0.551
NPAS1	BHLHE41	9606.ENSP00000469142	9606.ENSP00000242728	0	0	0	0	0	0	0	0.542	0.542
NPAS1	ARNTL2	9606.ENSP00000469142	9606.ENSP00000266503	0	0	0	0.601	0	0.284	0	0.199	0.402
NPAS1	ARNT2	9606.ENSP00000469142	9606.ENSP00000307479	0	0	0	0.575	0	0.686	0	0.289	0.767
NPAS1	NPAS4	9606.ENSP00000469142	9606.ENSP00000311196	0	0	0	0.583	0.042	0	0	0.417	0.417
NPAS1	NPAS2	9606.ENSP00000469142	9606.ENSP00000338283	0	0	0	0.559	0	0.284	0	0.418	0.566
NPAS1	ARNT	9606.ENSP00000469142	9606.ENSP00000351407	0	0	0	0.573	0	0.719	0	0.583	0.878
NPAS1	ARNTL	9606.ENSP00000469142	9606.ENSP00000384517	0	0	0	0.600	0	0.284	0	0.303	0.479
NPAS1	CLOCK	9606.ENSP00000469142	9606.ENSP00000426983	0	0	0	0.572	0	0.284	0	0.324	0.495
NPAS2	BHLHE41	9606.ENSP00000338283	9606.ENSP00000242728	0	0	0	0	0.056	0.189	0.500	0.929	0.969
NPAS2	BHLHE40	9606.ENSP00000338283	9606.ENSP00000256495	0	0	0	0	0.042	0.363	0.500	0.920	0.972
NPAS2	EPAS1	9606.ENSP00000338283	9606.ENSP00000263734	0	0	0	0.584	0.081	0.284	0	0.162	0.400
NPAS2	ARNTL2	9606.ENSP00000338283	9606.ENSP00000266503	0	0	0.112	0.612	0.093	0.890	0.540	0.953	0.997
NPAS2	NPAS4	9606.ENSP00000338283	9606.ENSP00000311196	0	0	0	0	0	0.484	0	0.373	0.662
NPAS2	AHRR	9606.ENSP00000338283	9606.ENSP00000323816	0	0	0	0.556	0.091	0.303	0	0.158	0.420
NPAS2	NPAS3	9606.ENSP00000338283	9606.ENSP00000348460	0	0	0	0.557	0	0.284	0	0.208	0.408
NPAS2	NCOA1	9606.ENSP00000338283	9606.ENSP00000385216	0	0	0	0.559	0	0.068	0.400	0.107	0.457
NPAS2	NCOA2	9606.ENSP00000338283	9606.ENSP00000399968	0	0	0	0.557	0	0.068	0.400	0.137	0.475
NPAS2	NPAS1	9606.ENSP00000338283	9606.ENSP00000469142	0	0	0	0.559	0	0.284	0	0.418	0.566
NPAS2	ARNT	9606.ENSP00000338283	9606.ENSP00000351407	0	0	0	0.593	0	0	0	0.615	0.615
NPAS2	NCOA3	9606.ENSP00000338283	9606.ENSP00000361066	0	0	0	0.552	0	0.311	0	0.482	0.628
NPAS2	CLOCK	9606.ENSP00000338283	9606.ENSP00000426983	0	0	0	0.930	0	0.739	0.900	0.943	0.998
NPAS2	ARNTL	9606.ENSP00000338283	9606.ENSP00000384517	0	0	0	0.640	0.110	0.919	0.800	0.991	0.999
NPAS3	ARNT2	9606.ENSP00000348460	9606.ENSP00000307479	0	0	0	0.568	0.086	0.737	0	0.300	0.817
NPAS3	NPAS4	9606.ENSP00000348460	9606.ENSP00000311196	0	0	0	0.561	0	0	0	0.482	0.482
NPAS3	NPAS2	9606.ENSP00000348460	9606.ENSP00000338283	0	0	0	0.557	0	0.284	0	0.208	0.408
NPAS3	ARNT	9606.ENSP00000348460	9606.ENSP00000351407	0	0	0	0.567	0	0.662	0	0.241	0.733
NPAS4	ARNTL2	9606.ENSP00000311196	9606.ENSP00000266503	0	0	0	0.555	0	0.484	0	0.193	0.566
NPAS4	SIM2	9606.ENSP00000311196	9606.ENSP00000290399	0	0	0	0.582	0	0	0	0.511	0.511
NPAS4	NEUROD6	9606.ENSP00000311196	9606.ENSP00000297142	0	0	0	0	0.074	0	0	0.378	0.400
NPAS4	ARNT2	9606.ENSP00000311196	9606.ENSP00000307479	0	0	0	0.553	0.067	0.908	0.900	0.806	0.998
NPAS4	NPAS1	9606.ENSP00000311196	9606.ENSP00000469142	0	0	0	0.583	0.042	0	0	0.417	0.417
NPAS4	NPAS3	9606.ENSP00000311196	9606.ENSP00000348460	0	0	0	0.561	0	0	0	0.482	0.482
NPAS4	NCOA1	9606.ENSP00000311196	9606.ENSP00000385216	0	0	0	0	0	0.484	0	0.128	0.530
NPAS4	NCOA2	9606.ENSP00000311196	9606.ENSP00000399968	0	0	0	0	0	0.484	0	0.128	0.530
NPAS4	NCOA3	9606.ENSP00000311196	9606.ENSP00000361066	0	0	0	0	0	0.484	0	0.128	0.530
NPAS4	CLOCK	9606.ENSP00000311196	9606.ENSP00000426983	0	0	0	0.551	0	0.484	0	0.209	0.574
NPAS4	NPAS2	9606.ENSP00000311196	9606.ENSP00000338283	0	0	0	0	0	0.484	0	0.373	0.662
NPAS4	ARNTL	9606.ENSP00000311196	9606.ENSP00000384517	0	0	0	0.560	0	0.585	0.900	0.795	0.990
NPAS4	ARNT	9606.ENSP00000311196	9606.ENSP00000351407	0	0	0	0.554	0	0.908	0.900	0.237	0.992
OLIG1	ID2	9606.ENSP00000371785	9606.ENSP00000234091	0	0	0	0	0.044	0.311	0	0.868	0.905
OLIG1	TCF3	9606.ENSP00000371785	9606.ENSP00000262965	0	0	0	0	0	0.356	0	0.142	0.424
OLIG1	ASCL1	9606.ENSP00000371785	9606.ENSP00000266744	0	0	0	0	0.102	0.071	0	0.764	0.785
OLIG1	ATOH1	9606.ENSP00000371785	9606.ENSP00000302216	0	0	0	0	0.064	0.068	0	0.452	0.481
OLIG1	OLIG2	9606.ENSP00000371785	9606.ENSP00000331040	0	0	0	0.725	0.775	0	0	0.615	0.909
OLIG1	HES5	9606.ENSP00000371785	9606.ENSP00000367714	0	0	0	0	0.061	0	0	0.570	0.578
OLIG1	ID4	9606.ENSP00000371785	9606.ENSP00000367972	0	0	0	0	0	0.311	0	0.944	0.959
OLIG1	TCF4	9606.ENSP00000371785	9606.ENSP00000381382	0	0	0	0	0	0.129	0	0.415	0.468
OLIG1	TCF12	9606.ENSP00000371785	9606.ENSP00000388940	0	0	0	0	0	0.129	0	0.457	0.507
OLIG2	ID2	9606.ENSP00000331040	9606.ENSP00000234091	0	0	0	0	0.042	0.311	0	0.854	0.896
OLIG2	TCF3	9606.ENSP00000331040	9606.ENSP00000262965	0	0	0	0	0	0.356	0	0.455	0.634
OLIG2	LYL1	9606.ENSP00000331040	9606.ENSP00000264824	0	0	0	0	0.058	0.071	0	0.517	0.541
OLIG2	ASCL1	9606.ENSP00000331040	9606.ENSP00000266744	0	0	0	0	0.113	0.071	0	0.749	0.775
OLIG2	ATOH1	9606.ENSP00000331040	9606.ENSP00000302216	0	0	0	0.587	0.065	0.068	0	0.376	0.409
OLIG2	NEUROG2	9606.ENSP00000331040	9606.ENSP00000317333	0	0	0	0.630	0.056	0.091	0	0.813	0.825
OLIG2	MYC	9606.ENSP00000331040	9606.ENSP00000478887	0	0	0	0	0	0	0	0.427	0.427
OLIG2	HES5	9606.ENSP00000331040	9606.ENSP00000367714	0	0	0	0	0.067	0	0	0.671	0.679
OLIG2	TAL2	9606.ENSP00000331040	9606.ENSP00000334547	0	0	0	0	0.058	0.071	0	0.668	0.684
OLIG2	OLIG1	9606.ENSP00000331040	9606.ENSP00000371785	0	0	0	0.725	0.775	0	0	0.615	0.909
OLIG2	ID4	9606.ENSP00000331040	9606.ENSP00000367972	0	0	0	0	0.064	0.311	0	0.931	0.952
OLIG3	TCF3	9606.ENSP00000356708	9606.ENSP00000262965	0	0	0	0	0	0.129	0	0.539	0.581
OLIG3	ASCL1	9606.ENSP00000356708	9606.ENSP00000266744	0	0	0	0	0.058	0.071	0	0.446	0.474
OLIG3	ATOH1	9606.ENSP00000356708	9606.ENSP00000302216	0	0	0	0.595	0.085	0.068	0	0.383	0.428
OLIG3	TCF12	9606.ENSP00000356708	9606.ENSP00000388940	0	0	0	0	0	0.300	0	0.386	0.552
PTF1A	HES1	9606.ENSP00000365687	9606.ENSP00000232424	0	0	0	0	0.074	0.094	0	0.715	0.740
PTF1A	NEUROG3	9606.ENSP00000365687	9606.ENSP00000242462	0	0	0	0.643	0.061	0.071	0	0.423	0.453
PTF1A	TCF3	9606.ENSP00000365687	9606.ENSP00000262965	0	0	0	0	0.065	0.393	0	0.218	0.517
PTF1A	ATOH1	9606.ENSP00000365687	9606.ENSP00000302216	0	0	0	0.602	0.066	0.076	0	0.392	0.430
PTF1A	BHLHE22	9606.ENSP00000365687	9606.ENSP00000318799	0	0	0	0.583	0.104	0.071	0	0.425	0.480
PTF1A	MYC	9606.ENSP00000365687	9606.ENSP00000478887	0	0	0	0	0	0.048	0	0.539	0.543
PTF1A	TCF12	9606.ENSP00000365687	9606.ENSP00000388940	0	0	0	0	0.065	0.178	0	0.521	0.599
PTF1A	TCF4	9606.ENSP00000365687	9606.ENSP00000381382	0	0	0	0	0.065	0.339	0	0.454	0.634
