t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000159588	ENST00000528266.CCDC17	reg_12002	ENST00000528266.CCDC17.1	one2one
ENSG00000072832	ENST00000324989.CRMP1	reg_2070	ENST00000324989.CRMP1.24	one2one
ENSG00000072832	ENST00000397890.CRMP1	reg_2070	ENST00000397890.CRMP1.24	one2one
ENSG00000072832	ENST00000512574.CRMP1	reg_2070	ENST00000512574.CRMP1.24	one2one
ENSG00000187867	ENST00000589048.PALM3	reg_12437	ENST00000589048.PALM3.72	one2one
ENSG00000187867	ENST00000661591.PALM3	reg_12437	ENST00000661591.PALM3.72	one2one
ENSG00000187867	ENST00000340790.PALM3	reg_12437	ENST00000340790.PALM3.72	one2one
ENSG00000187867	ENST00000669674.PALM3	reg_12437	ENST00000669674.PALM3.72	one2one
ENSG00000198851	ENST00000528600.CD3E	reg_2855	ENST00000528600.CD3E.47	one2one
ENSG00000198851	ENST00000361763.CD3E	reg_2855	ENST00000361763.CD3E.47	one2one
ENSG00000198218	ENST00000395443.QRICH1	reg_18202	ENST00000395443.QRICH1.23	one2one
ENSG00000145451	ENST00000274093.GLRA3	reg_13440	ENST00000274093.GLRA3.100	one2one
ENSG00000145451	ENST00000340217.GLRA3	reg_13440	ENST00000340217.GLRA3.100	one2one
ENSG00000120094	ENST00000239174.HOXB1	reg_17205	ENST00000239174.HOXB1.94	one2one
ENSG00000152484	ENST00000282344.USP12	reg_6343	ENST00000282344.USP12.41	one2one
ENSG00000047346	ENST00000546305.FAM214A	reg_13586	ENST00000546305.FAM214A.43	one2one
ENSG00000047346	ENST00000261844.FAM214A	reg_13586	ENST00000261844.FAM214A.43	one2one
ENSG00000047346	ENST00000619572.FAM214A	reg_13586	ENST00000619572.FAM214A.43	one2one
ENSG00000164002	ENST00000296380.EXO5	reg_15129	ENST00000296380.EXO5.1	one2one
ENSG00000164002	ENST00000358527.EXO5	reg_15129	ENST00000358527.EXO5.1	one2one
ENSG00000086619	ENST00000354619.ERO1B	reg_19450	ENST00000354619.ERO1B.70	one2one
ENSG00000172689	ENST00000308287.MS4A10	reg_5797	ENST00000308287.MS4A10.69	one2one
ENSG00000078747	ENST00000670516.ITCH	reg_4729	ENST00000670516.ITCH.20	one2many
ENSG00000078747	ENST00000374864.ITCH	reg_4729	ENST00000374864.ITCH.20	one2many
ENSG00000078747	ENST00000665346.ITCH	reg_439	ENST00000665346.ITCH.5465	one2many
ENSG00000078747	ENST00000665346.ITCH	reg_4729	ENST00000665346.ITCH.20	one2many
ENSG00000078747	ENST00000535650.ITCH	reg_439	ENST00000535650.ITCH.5465	one2many
ENSG00000078747	ENST00000535650.ITCH	reg_4729	ENST00000535650.ITCH.20	one2many
ENSG00000078747	ENST00000660337.ITCH	reg_4729	ENST00000660337.ITCH.20	one2many
ENSG00000078747	ENST00000665484.ITCH	reg_4729	ENST00000665484.ITCH.20	one2many
ENSG00000155034	ENST00000382368.FBXL18	reg_4408	ENST00000382368.FBXL18.85	one2one
ENSG00000188508	ENST00000338897.KRTDAP	reg_1725	ENST00000338897.KRTDAP.52	one2one
ENSG00000188508	ENST00000484218.KRTDAP	reg_1725	ENST00000484218.KRTDAP.52	one2one
ENSG00000113240	ENST00000316308.CLK4	reg_3948	ENST00000316308.CLK4.124	one2one
ENSG00000170915	ENST00000442253.PAQR8	reg_2576	ENST00000442253.PAQR8.45	one2one
ENSG00000182481	ENST00000330459.KPNA2	reg_5153	ENST00000330459.KPNA2.174	one2one
ENSG00000182481	ENST00000678388.KPNA2	reg_5153	ENST00000678388.KPNA2.174	one2one
ENSG00000182481	ENST00000676857.KPNA2	reg_5153	ENST00000676857.KPNA2.174	one2one
ENSG00000182481	ENST00000676594.KPNA2	reg_5153	ENST00000676594.KPNA2.174	one2one
ENSG00000182481	ENST00000679078.KPNA2	reg_5153	ENST00000679078.KPNA2.174	one2one
ENSG00000147459	ENST00000276440.DOCK5	reg_18426	ENST00000276440.DOCK5.80	one2one
ENSG00000080824	ENST00000334701.HSP90AA1	reg_17572	ENST00000334701.HSP90AA1.26	one2one
ENSG00000080824	ENST00000216281.HSP90AA1	reg_17572	ENST00000216281.HSP90AA1.26	one2one
ENSG00000164182	ENST00000296597.NDUFAF2	reg_9938	ENST00000296597.NDUFAF2.5	one2one
ENSG00000164182	ENST00000677932.NDUFAF2	reg_9938	ENST00000677932.NDUFAF2.5	one2one
ENSG00000130204	ENST00000252487.TOMM40	reg_1277	ENST00000252487.TOMM40.52	one2one
ENSG00000130204	ENST00000592434.TOMM40	reg_1277	ENST00000592434.TOMM40.52	one2one
ENSG00000042832	ENST00000220616.TG	reg_17982	ENST00000220616.TG.10	one2one
ENSG00000079313	ENST00000170168.REXO1	reg_3821	ENST00000170168.REXO1.159	one2one
ENSG00000079313	ENST00000643515.REXO1	reg_3821	ENST00000643515.REXO1.159	one2one
ENSG00000107954	ENST00000369780.NEURL1	reg_7262	ENST00000369780.NEURL1.14	one2one
ENSG00000181722	ENST00000675478.ZBTB20	reg_4196	ENST00000675478.ZBTB20.13	one2one
ENSG00000181722	ENST00000357258.ZBTB20	reg_4196	ENST00000357258.ZBTB20.13	one2one
ENSG00000171017	ENST00000618098.LRRC8E	reg_12297	ENST00000618098.LRRC8E.160	one2one
ENSG00000185897	ENST00000327809.FFAR3	reg_1319	ENST00000327809.FFAR3.52	one2one
ENSG00000109471	ENST00000226730.IL2	reg_235	ENST00000226730.IL2.29	one2one
ENSG00000162006	ENST00000442466.MSLNL	reg_7108	ENST00000442466.MSLNL.44	one2one
ENSG00000081148	ENST00000193391.IMPG2	reg_4147	ENST00000193391.IMPG2.13	one2one
ENSG00000175595	ENST00000311895.ERCC4	reg_4672	ENST00000311895.ERCC4.44	one2one
ENSG00000175595	ENST00000682617.ERCC4	reg_4672	ENST00000682617.ERCC4.44	one2one
ENSG00000151338	ENST00000327441.MIPOL1	reg_15728	ENST00000327441.MIPOL1.26	one2one
ENSG00000151338	ENST00000556451.MIPOL1	reg_15728	ENST00000556451.MIPOL1.26	one2one
ENSG00000151338	ENST00000539062.MIPOL1	reg_15728	ENST00000539062.MIPOL1.26	one2one
ENSG00000165782	ENST00000398020.PIP4P1	reg_13782	ENST00000398020.PIP4P1.105	one2one
ENSG00000165782	ENST00000250489.PIP4P1	reg_13782	ENST00000250489.PIP4P1.105	one2one
ENSG00000108771	ENST00000251642.DHX58	reg_5590	ENST00000251642.DHX58.42	one2one
ENSG00000180287	ENST00000427495.PLD5	reg_16562	ENST00000427495.PLD5.56	one2one
ENSG00000180287	ENST00000536534.PLD5	reg_16562	ENST00000536534.PLD5.56	one2one
ENSG00000007202	ENST00000544884.KIAA0100	reg_5217	ENST00000544884.KIAA0100.108	one2one
ENSG00000007202	ENST00000528896.KIAA0100	reg_5217	ENST00000528896.KIAA0100.108	one2one
ENSG00000007202	ENST00000389003.KIAA0100	reg_5217	ENST00000389003.KIAA0100.108	one2one
ENSG00000152822	ENST00000361719.GRM1	reg_18981	ENST00000361719.GRM1.8	one2one
ENSG00000183963	ENST00000333137.SMTN	reg_157	ENST00000333137.SMTN.84	one2one
ENSG00000183963	ENST00000612341.SMTN	reg_157	ENST00000612341.SMTN.84	one2one
ENSG00000183963	ENST00000358743.SMTN	reg_157	ENST00000358743.SMTN.84	one2one
ENSG00000183963	ENST00000347557.SMTN	reg_157	ENST00000347557.SMTN.84	one2one
ENSG00000183963	ENST00000619644.SMTN	reg_157	ENST00000619644.SMTN.84	one2one
ENSG00000165029	ENST00000374736.ABCA1	reg_13371	ENST00000374736.ABCA1.15	one2one
ENSG00000165029	ENST00000678995.ABCA1	reg_13371	ENST00000678995.ABCA1.15	one2one
ENSG00000137699	ENST00000341846.TRIM29	reg_6783	ENST00000341846.TRIM29.47	one2one
ENSG00000023445	ENST00000615299.BIRC3	reg_6575	ENST00000615299.BIRC3.37	one2one
ENSG00000023445	ENST00000673846.BIRC3	reg_6575	ENST00000673846.BIRC3.37	one2one
ENSG00000145864	ENST00000675773.GABRB2	reg_3492	ENST00000675773.GABRB2.18	one2one
ENSG00000145864	ENST00000274547.GABRB2	reg_3492	ENST00000274547.GABRB2.18	one2one
ENSG00000145864	ENST00000675381.GABRB2	reg_3492	ENST00000675381.GABRB2.18	one2one
ENSG00000145864	ENST00000517901.GABRB2	reg_3492	ENST00000517901.GABRB2.18	one2one
ENSG00000104219	ENST00000262096.ZDHHC2	reg_15581	ENST00000262096.ZDHHC2.101	one2one
ENSG00000053702	ENST00000337508.NRIP2	reg_10691	ENST00000337508.NRIP2.17	one2one
ENSG00000183856	ENST00000361170.IQGAP3	reg_12201	ENST00000361170.IQGAP3.1	one2one
ENSG00000102794	ENST00000377462.ACOD1	reg_6387	ENST00000377462.ACOD1.11	one2one
ENSG00000102794	ENST00000449753.ACOD1	reg_6387	ENST00000449753.ACOD1.11	one2one
ENSG00000157064	ENST00000287713.NMNAT2	reg_11136	ENST00000287713.NMNAT2.40	one2one
ENSG00000157064	ENST00000294868.NMNAT2	reg_11136	ENST00000294868.NMNAT2.40	one2one
ENSG00000116396	ENST00000369787.KCNC4	reg_15011	ENST00000369787.KCNC4.1	one2one
ENSG00000116396	ENST00000438661.KCNC4	reg_15011	ENST00000438661.KCNC4.1	one2one
ENSG00000116396	ENST00000413138.KCNC4	reg_15011	ENST00000413138.KCNC4.1	one2one
ENSG00000203782	ENST00000368742.LORICRIN	reg_15298	ENST00000368742.LORICRIN.1	one2one
ENSG00000196458	ENST00000360187.ZNF605	reg_9677	ENST00000360187.ZNF605.356	one2one
ENSG00000196458	ENST00000392321.ZNF605	reg_9677	ENST00000392321.ZNF605.356	one2one
ENSG00000171209	ENST00000304954.CSN3	reg_2220	ENST00000304954.CSN3.4	one2one
ENSG00000176225	ENST00000640769.RTTN	reg_19290	ENST00000640769.RTTN.27	one2one
ENSG00000176225	ENST00000255674.RTTN	reg_19290	ENST00000255674.RTTN.27	one2one
ENSG00000175573	ENST00000438576.C11orf68	reg_17361	ENST00000438576.C11orf68.69	one2one
ENSG00000175573	ENST00000530188.C11orf68	reg_17361	ENST00000530188.C11orf68.69	one2one
ENSG00000175573	ENST00000449692.C11orf68	reg_17361	ENST00000449692.C11orf68.69	one2one
ENSG00000063761	ENST00000341211.ADCK1	reg_13714	ENST00000341211.ADCK1.12	one2one
ENSG00000063761	ENST00000238561.ADCK1	reg_13714	ENST00000238561.ADCK1.12	one2one
ENSG00000100146	ENST00000360880.SOX10	reg_9462	ENST00000360880.SOX10.60	one2one
ENSG00000142733	ENST00000357582.MAP3K6	reg_13071	ENST00000357582.MAP3K6.51	one2one
ENSG00000142733	ENST00000374040.MAP3K6	reg_13071	ENST00000374040.MAP3K6.51	one2one
ENSG00000112378	ENST00000421351.PERP	reg_429	ENST00000421351.PERP.8	one2one
ENSG00000102900	ENST00000569842.NUP93	reg_1076	ENST00000569842.NUP93.38	one2one
ENSG00000102900	ENST00000542526.NUP93	reg_1076	ENST00000542526.NUP93.38	one2one
ENSG00000102900	ENST00000308159.NUP93	reg_1076	ENST00000308159.NUP93.38	one2one
ENSG00000146205	ENST00000674324.ANO7	None	None	one2zero
ENSG00000146205	ENST00000274979.ANO7	None	None	one2zero
ENSG00000146205	ENST00000402430.ANO7	None	None	one2zero
ENSG00000080503	ENST00000450198.SMARCA2	reg_13225	ENST00000450198.SMARCA2.25	one2one
ENSG00000080503	ENST00000349721.SMARCA2	reg_13225	ENST00000349721.SMARCA2.25	one2one
ENSG00000080503	ENST00000357248.SMARCA2	reg_13225	ENST00000357248.SMARCA2.25	one2one
ENSG00000167397	ENST00000394971.VKORC1	reg_7005	ENST00000394971.VKORC1.44	one2one
ENSG00000167397	ENST00000394975.VKORC1	reg_7005	ENST00000394975.VKORC1.44	one2one
ENSG00000167397	ENST00000300851.VKORC1	reg_7005	ENST00000300851.VKORC1.44	one2one
ENSG00000167397	ENST00000319788.VKORC1	reg_7005	ENST00000319788.VKORC1.44	one2one
ENSG00000196968	ENST00000372841.FUT11	reg_18728	ENST00000372841.FUT11.31	one2one
ENSG00000196968	ENST00000394790.FUT11	reg_18728	ENST00000394790.FUT11.31	one2one
ENSG00000172809	ENST00000584577.RPL38	reg_5081	ENST00000584577.RPL38.64	one2one
ENSG00000172809	ENST00000311111.RPL38	reg_5081	ENST00000311111.RPL38.64	one2one
ENSG00000172809	ENST00000534490.RPL38	reg_5081	ENST00000534490.RPL38.64	one2one
ENSG00000084093	ENST00000675341.REST	reg_2152	ENST00000675341.REST.5019	one2many
ENSG00000084093	ENST00000675341.REST	reg_2081	ENST00000675341.REST.4	one2many
ENSG00000084093	ENST00000309042.REST	reg_2081	ENST00000309042.REST.4	one2many
ENSG00000084093	ENST00000309042.REST	reg_2152	ENST00000309042.REST.5019	one2many
ENSG00000132429	ENST00000254765.POPDC3	reg_18983	ENST00000254765.POPDC3.16	one2one
ENSG00000132563	ENST00000506158.REEP2	reg_12487	ENST00000506158.REEP2.18	one2one
ENSG00000132563	ENST00000254901.REEP2	reg_12487	ENST00000254901.REEP2.18	one2one
ENSG00000132563	ENST00000378339.REEP2	reg_12487	ENST00000378339.REEP2.18	one2one
ENSG00000140876	ENST00000268533.NUDT7	reg_1271	ENST00000268533.NUDT7.62	one2one
ENSG00000140876	ENST00000613075.NUDT7	reg_1271	ENST00000613075.NUDT7.62	one2one
ENSG00000101605	ENST00000400569.MYOM1	reg_17743	ENST00000400569.MYOM1.33	one2one
ENSG00000101605	ENST00000261606.MYOM1	reg_17743	ENST00000261606.MYOM1.33	one2one
ENSG00000101605	ENST00000356443.MYOM1	reg_17743	ENST00000356443.MYOM1.33	one2one
ENSG00000145386	ENST00000274026.CCNA2	reg_2127	ENST00000274026.CCNA2.24	one2one
ENSG00000160410	ENST00000291842.SHKBP1	reg_1086	ENST00000291842.SHKBP1.52	one2one
ENSG00000160410	ENST00000600733.SHKBP1	reg_1086	ENST00000600733.SHKBP1.52	one2one
ENSG00000101558	ENST00000340541.VAPA	reg_19201	ENST00000340541.VAPA.33	one2one
ENSG00000101558	ENST00000400000.VAPA	reg_19201	ENST00000400000.VAPA.33	one2one
ENSG00000148156	ENST00000374667.ACTL7B	reg_13463	ENST00000374667.ACTL7B.15	one2one
ENSG00000173153	ENST00000406310.ESRRA	reg_5901	ENST00000406310.ESRRA.69	one2one
ENSG00000173153	ENST00000000442.ESRRA	reg_5901	ENST00000000442.ESRRA.69	one2one
ENSG00000173153	ENST00000677967.ESRRA	reg_5901	ENST00000677967.ESRRA.69	one2one
ENSG00000133067	ENST00000367278.LGR6	reg_11160	ENST00000367278.LGR6.56	one2one
ENSG00000133067	ENST00000255432.LGR6	reg_11160	ENST00000255432.LGR6.56	one2one
ENSG00000133067	ENST00000439764.LGR6	reg_11160	ENST00000439764.LGR6.56	one2one
ENSG00000168092	ENST00000527958.PAFAH1B2	reg_2613	ENST00000527958.PAFAH1B2.47	one2one
ENSG00000168092	ENST00000530272.PAFAH1B2	reg_2613	ENST00000530272.PAFAH1B2.47	one2one
ENSG00000125430	ENST00000360954.HS3ST3B1	reg_16899	ENST00000360954.HS3ST3B1.42	one2one
ENSG00000184502	ENST00000329402.GAST	reg_16731	ENST00000329402.GAST.42	one2one
ENSG00000122035	ENST00000241463.RASL11A	reg_7841	ENST00000241463.RASL11A.41	one2one
ENSG00000213551	ENST00000372950.DNAJC9	reg_19460	ENST00000372950.DNAJC9.31	one2one
ENSG00000102057	ENST00000218176.KCND1	reg_14332	ENST00000218176.KCND1.86	one2one
ENSG00000046604	ENST00000261590.DSG2	reg_17820	ENST00000261590.DSG2.27	one2one
ENSG00000164100	ENST00000296499.NDST3	reg_10853	ENST00000296499.NDST3.24	one2one
ENSG00000137563	ENST00000260118.GGH	reg_17978	ENST00000260118.GGH.34	one2one
ENSG00000137563	ENST00000518113.GGH	reg_17978	ENST00000518113.GGH.34	one2one
ENSG00000167543	ENST00000301057.TP53I13	reg_17043	ENST00000301057.TP53I13.108	one2one
ENSG00000180573	ENST00000602637.H2AC6	reg_8618	ENST00000602637.H2AC6.32	one2one
ENSG00000167972	ENST00000382381.ABCA3	reg_6938	ENST00000382381.ABCA3.44	one2one
ENSG00000167972	ENST00000301732.ABCA3	reg_6938	ENST00000301732.ABCA3.44	one2one
ENSG00000159596	ENST00000372025.TMEM69	reg_15118	ENST00000372025.TMEM69.1	one2one
ENSG00000146066	ENST00000274787.HIGD2A	reg_12719	ENST00000274787.HIGD2A.124	one2one
ENSG00000172007	ENST00000652268.RAB33B	reg_9766	ENST00000652268.RAB33B.29	one2one
ENSG00000172007	ENST00000305626.RAB33B	reg_9766	ENST00000305626.RAB33B.29	one2one
ENSG00000100568	ENST00000554659.VTI1B	reg_11359	ENST00000554659.VTI1B.12	one2one
ENSG00000204673	ENST00000391834.AKT1S1	reg_1877	ENST00000391834.AKT1S1.52	one2one
ENSG00000204673	ENST00000391835.AKT1S1	reg_1877	ENST00000391835.AKT1S1.52	one2one
ENSG00000163913	ENST00000440957.IFT122	reg_15914	ENST00000440957.IFT122.147	one2one
ENSG00000163913	ENST00000347300.IFT122	reg_15914	ENST00000347300.IFT122.147	one2one
ENSG00000163913	ENST00000296266.IFT122	reg_15914	ENST00000296266.IFT122.147	one2one
ENSG00000163913	ENST00000348417.IFT122	reg_15914	ENST00000348417.IFT122.147	one2one
ENSG00000163913	ENST00000349441.IFT122	reg_15914	ENST00000349441.IFT122.147	one2one
ENSG00000163913	ENST00000504021.IFT122	reg_15914	ENST00000504021.IFT122.147	one2one
ENSG00000163913	ENST00000507564.IFT122	reg_15914	ENST00000507564.IFT122.147	one2one
ENSG00000163913	ENST00000431818.IFT122	reg_15914	ENST00000431818.IFT122.147	one2one
ENSG00000074211	ENST00000382599.PPP2R2C	reg_2229	ENST00000382599.PPP2R2C.24	one2one
ENSG00000074211	ENST00000506140.PPP2R2C	reg_2229	ENST00000506140.PPP2R2C.24	one2one
ENSG00000074211	ENST00000335585.PPP2R2C	reg_2229	ENST00000335585.PPP2R2C.24	one2one
ENSG00000074211	ENST00000515571.PPP2R2C	reg_2229	ENST00000515571.PPP2R2C.24	one2one
ENSG00000148602	ENST00000372105.LRIT1	reg_19443	ENST00000372105.LRIT1.31	one2one
ENSG00000119457	ENST00000374228.SLC46A2	reg_13272	ENST00000374228.SLC46A2.15	one2one
ENSG00000100276	ENST00000216101.RASL10A	reg_9863	ENST00000216101.RASL10A.84	one2one
ENSG00000091409	ENST00000458358.ITGA6	reg_7489	ENST00000458358.ITGA6.3	one2one
ENSG00000091409	ENST00000409080.ITGA6	reg_7489	ENST00000409080.ITGA6.3	one2one
ENSG00000091409	ENST00000264107.ITGA6	reg_7489	ENST00000264107.ITGA6.3	one2one
ENSG00000091409	ENST00000442250.ITGA6	reg_7489	ENST00000442250.ITGA6.3	one2one
ENSG00000091409	ENST00000409532.ITGA6	reg_7489	ENST00000409532.ITGA6.3	one2one
ENSG00000091409	ENST00000684293.ITGA6	reg_7489	ENST00000684293.ITGA6.3	one2one
ENSG00000116649	ENST00000376957.SRM	reg_16449	ENST00000376957.SRM.59	one2one
ENSG00000106128	ENST00000409904.GHRHR	reg_8154	ENST00000409904.GHRHR.36	one2one
ENSG00000106128	ENST00000326139.GHRHR	reg_8154	ENST00000326139.GHRHR.36	one2one
ENSG00000196468	ENST00000439435.FGF16	reg_14260	ENST00000439435.FGF16.9	one2one
ENSG00000142937	ENST00000372209.RPS8	reg_15010	ENST00000372209.RPS8.1	one2one
ENSG00000142937	ENST00000396651.RPS8	reg_15010	ENST00000396651.RPS8.1	one2one
ENSG00000069966	ENST00000396335.GNB5	reg_13610	ENST00000396335.GNB5.43	one2one
ENSG00000069966	ENST00000358784.GNB5	reg_13610	ENST00000358784.GNB5.43	one2one
ENSG00000069966	ENST00000261837.GNB5	reg_13610	ENST00000261837.GNB5.43	one2one
ENSG00000105976	ENST00000318493.MET	reg_8239	ENST00000318493.MET.67	one2one
ENSG00000105976	ENST00000397752.MET	reg_8239	ENST00000397752.MET.67	one2one
ENSG00000135632	ENST00000389501.SMYD5	reg_8898	ENST00000389501.SMYD5.97	one2one
ENSG00000137073	ENST00000360802.UBAP2	reg_13340	ENST00000360802.UBAP2.140	one2one
ENSG00000137073	ENST00000379239.UBAP2	reg_13340	ENST00000379239.UBAP2.140	one2one
ENSG00000137073	ENST00000682239.UBAP2	reg_13340	ENST00000682239.UBAP2.140	one2one
ENSG00000204583	ENST00000376608.LRCOL1	reg_183	ENST00000376608.LRCOL1.50	one2one
ENSG00000125998	ENST00000374408.FAM83C	reg_16396	ENST00000374408.FAM83C.20	one2one
ENSG00000178567	ENST00000322716.EPM2AIP1	reg_18134	ENST00000322716.EPM2AIP1.66	one2one
ENSG00000125844	ENST00000610403.RRBP1	reg_16180	ENST00000610403.RRBP1.20	one2one
ENSG00000125844	ENST00000377813.RRBP1	reg_16180	ENST00000377813.RRBP1.20	one2one
ENSG00000125844	ENST00000360807.RRBP1	reg_16180	ENST00000360807.RRBP1.20	one2one
ENSG00000152795	ENST00000630827.HNRNPDL	reg_10780	ENST00000630827.HNRNPDL.4	one2one
ENSG00000152795	ENST00000614627.HNRNPDL	reg_10780	ENST00000614627.HNRNPDL.4	one2one
ENSG00000152795	ENST00000621267.HNRNPDL	reg_10780	ENST00000621267.HNRNPDL.4	one2one
ENSG00000152795	ENST00000295470.HNRNPDL	reg_10780	ENST00000295470.HNRNPDL.4	one2one
ENSG00000107140	ENST00000336395.TESK1	reg_18537	ENST00000336395.TESK1.106	one2one
ENSG00000128654	ENST00000249442.MTX2	reg_7576	ENST00000249442.MTX2.3	one2one
ENSG00000184205	ENST00000375442.TSPYL2	reg_3076	ENST00000375442.TSPYL2.86	one2one
ENSG00000145536	ENST00000274181.ADAMTS16	reg_9994	ENST00000274181.ADAMTS16.5	one2one
ENSG00000139793	ENST00000345429.MBNL2	reg_6398	ENST00000345429.MBNL2.11	one2one
ENSG00000139793	ENST00000397601.MBNL2	reg_6398	ENST00000397601.MBNL2.11	one2one
ENSG00000139793	ENST00000376673.MBNL2	reg_6398	ENST00000376673.MBNL2.11	one2one
ENSG00000139793	ENST00000679496.MBNL2	reg_6398	ENST00000679496.MBNL2.11	one2one
ENSG00000205111	ENST00000395035.CDKL4	reg_8988	ENST00000395035.CDKL4.19	one2one
ENSG00000205111	ENST00000378803.CDKL4	reg_8988	ENST00000378803.CDKL4.19	one2one
ENSG00000039523	ENST00000379312.RIPOR1	reg_961	ENST00000379312.RIPOR1.38	one2one
ENSG00000039523	ENST00000422602.RIPOR1	reg_961	ENST00000422602.RIPOR1.38	one2one
ENSG00000039523	ENST00000540839.RIPOR1	reg_961	ENST00000540839.RIPOR1.38	one2one
ENSG00000039523	ENST00000042381.RIPOR1	reg_961	ENST00000042381.RIPOR1.38	one2one
ENSG00000039523	ENST00000428437.RIPOR1	reg_961	ENST00000428437.RIPOR1.38	one2one
ENSG00000186951	ENST00000262735.PPARA	reg_10392	ENST00000262735.PPARA.60	one2one
ENSG00000172459	ENST00000624596.OR5AR1	reg_2931	ENST00000624596.OR5AR1.35	one2one
ENSG00000119125	ENST00000376986.GDA	reg_18559	ENST00000376986.GDA.15	one2one
ENSG00000119125	ENST00000238018.GDA	reg_18559	ENST00000238018.GDA.15	one2one
ENSG00000119125	ENST00000358399.GDA	reg_18559	ENST00000358399.GDA.15	one2one
ENSG00000119125	ENST00000545168.GDA	reg_18559	ENST00000545168.GDA.15	one2one
ENSG00000109332	ENST00000343106.UBE2D3	reg_2085	ENST00000343106.UBE2D3.24	one2many
ENSG00000109332	ENST00000505207.UBE2D3	reg_2085	ENST00000505207.UBE2D3.24	one2many
ENSG00000109332	ENST00000338145.UBE2D3	reg_2085	ENST00000338145.UBE2D3.24	one2many
ENSG00000109332	ENST00000618836.UBE2D3	reg_2085	ENST00000618836.UBE2D3.24	one2many
ENSG00000109332	ENST00000350435.UBE2D3	reg_2085	ENST00000350435.UBE2D3.24	one2many
ENSG00000109332	ENST00000357194.UBE2D3	reg_9574	ENST00000357194.UBE2D3.14846	one2many
ENSG00000109332	ENST00000357194.UBE2D3	reg_12224	ENST00000357194.UBE2D3.15098	one2many
ENSG00000109332	ENST00000357194.UBE2D3	reg_2085	ENST00000357194.UBE2D3.24	one2many
ENSG00000081277	ENST00000367324.PKP1	reg_16514	ENST00000367324.PKP1.40	one2one
ENSG00000081277	ENST00000263946.PKP1	reg_16514	ENST00000263946.PKP1.40	one2one
ENSG00000143575	ENST00000457918.HAX1	reg_14804	ENST00000457918.HAX1.1	one2one
ENSG00000143575	ENST00000328703.HAX1	reg_14804	ENST00000328703.HAX1.1	one2one
ENSG00000143575	ENST00000483970.HAX1	reg_14804	ENST00000483970.HAX1.1	one2one
ENSG00000186834	ENST00000332499.HEXIM1	reg_17203	ENST00000332499.HEXIM1.42	one2one
ENSG00000148019	ENST00000647199.CEP78	reg_18410	ENST00000647199.CEP78.15	one2one
ENSG00000148019	ENST00000643847.CEP78	reg_18410	ENST00000643847.CEP78.15	one2one
ENSG00000148019	ENST00000277082.CEP78	reg_18410	ENST00000277082.CEP78.15	one2one
ENSG00000148019	ENST00000642214.CEP78	reg_18410	ENST00000642214.CEP78.15	one2one
ENSG00000148019	ENST00000643347.CEP78	reg_18410	ENST00000643347.CEP78.15	one2one
ENSG00000148019	ENST00000643273.CEP78	reg_18410	ENST00000643273.CEP78.15	one2one
ENSG00000148019	ENST00000645398.CEP78	reg_18410	ENST00000645398.CEP78.15	one2one
ENSG00000148019	ENST00000376597.CEP78	reg_18410	ENST00000376597.CEP78.15	one2one
ENSG00000148019	ENST00000643499.CEP78	reg_18410	ENST00000643499.CEP78.15	one2one
ENSG00000148019	ENST00000376598.CEP78	reg_18410	ENST00000376598.CEP78.15	one2one
ENSG00000148019	ENST00000415759.CEP78	reg_18410	ENST00000415759.CEP78.15	one2one
ENSG00000148019	ENST00000424347.CEP78	reg_18410	ENST00000424347.CEP78.15	one2one
ENSG00000122912	ENST00000609923.SLC25A16	reg_19391	ENST00000609923.SLC25A16.31	one2one
ENSG00000164818	ENST00000297440.DNAAF5	reg_7036	ENST00000297440.DNAAF5.85	one2one
ENSG00000164818	ENST00000403952.DNAAF5	reg_7036	ENST00000403952.DNAAF5.85	one2one
ENSG00000157764	ENST00000288602.BRAF	reg_8192	ENST00000288602.BRAF.6	one2one
ENSG00000157764	ENST00000496384.BRAF	reg_8192	ENST00000496384.BRAF.6	one2one
ENSG00000157764	ENST00000644969.BRAF	reg_8192	ENST00000644969.BRAF.6	one2one
ENSG00000157764	ENST00000646891.BRAF	reg_8192	ENST00000646891.BRAF.6	one2one
ENSG00000147044	ENST00000645566.CASK	reg_3092	ENST00000645566.CASK.9	one2one
ENSG00000147044	ENST00000378166.CASK	reg_3092	ENST00000378166.CASK.9	one2one
ENSG00000147044	ENST00000378154.CASK	reg_3092	ENST00000378154.CASK.9	one2one
ENSG00000147044	ENST00000378168.CASK	reg_3092	ENST00000378168.CASK.9	one2one
ENSG00000147044	ENST00000442742.CASK	reg_3092	ENST00000442742.CASK.9	one2one
ENSG00000147044	ENST00000378158.CASK	reg_3092	ENST00000378158.CASK.9	one2one
ENSG00000147044	ENST00000645986.CASK	reg_3092	ENST00000645986.CASK.9	one2one
ENSG00000147044	ENST00000646120.CASK	reg_3092	ENST00000646120.CASK.9	one2one
ENSG00000147044	ENST00000421587.CASK	reg_3092	ENST00000421587.CASK.9	one2one
ENSG00000147044	ENST00000644347.CASK	reg_3092	ENST00000644347.CASK.9	one2one
ENSG00000147044	ENST00000378163.CASK	reg_3092	ENST00000378163.CASK.9	one2one
ENSG00000147044	ENST00000644219.CASK	reg_3092	ENST00000644219.CASK.9	one2one
ENSG00000147044	ENST00000675354.CASK	reg_3092	ENST00000675354.CASK.9	one2one
