t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000257108	ENST00000540585.NHLRC4	reg_15706	ENST00000540585.NHLRC4.148	one2one
ENSG00000214193	ENST00000505871.SH3D21	reg_6901	ENST00000505871.SH3D21.5	one2one
ENSG00000214193	ENST00000453908.SH3D21	reg_6901	ENST00000453908.SH3D21.5	one2one
ENSG00000133138	ENST00000357242.TBC1D8B	reg_14504	ENST00000357242.TBC1D8B.11	one2one
ENSG00000133138	ENST00000276175.TBC1D8B	reg_14504	ENST00000276175.TBC1D8B.11	one2one
ENSG00000124193	ENST00000668808.SRSF6	reg_4399	ENST00000668808.SRSF6.7	one2one
ENSG00000124193	ENST00000662078.SRSF6	reg_4399	ENST00000662078.SRSF6.7	one2one
ENSG00000124193	ENST00000670741.SRSF6	reg_4399	ENST00000670741.SRSF6.7	one2one
ENSG00000124193	ENST00000244020.SRSF6	reg_4399	ENST00000244020.SRSF6.7	one2one
ENSG00000099797	ENST00000215567.TECR	reg_19304	ENST00000215567.TECR.151	one2one
ENSG00000099797	ENST00000596073.TECR	reg_19304	ENST00000596073.TECR.151	one2one
ENSG00000162998	ENST00000295113.FRZB	reg_6101	ENST00000295113.FRZB.6	one2one
ENSG00000135406	ENST00000257860.PRPH	reg_18538	ENST00000257860.PRPH.42	one2one
ENSG00000135845	ENST00000367728.PIGC	reg_9243	ENST00000367728.PIGC.8	one2one
ENSG00000135299	ENST00000447838.ANKRD6	reg_7045	ENST00000447838.ANKRD6.62	one2one
ENSG00000135299	ENST00000369408.ANKRD6	reg_7045	ENST00000369408.ANKRD6.62	one2one
ENSG00000135299	ENST00000520793.ANKRD6	reg_7045	ENST00000520793.ANKRD6.62	one2one
ENSG00000135299	ENST00000339746.ANKRD6	reg_7045	ENST00000339746.ANKRD6.62	one2one
ENSG00000196597	ENST00000481138.ZNF782	None	None	one2zero
ENSG00000206177	ENST00000356815.HBM	None	None	one2zero
ENSG00000101182	ENST00000370873.PSMA7	reg_6059	ENST00000370873.PSMA7.7	one2one
ENSG00000183549	ENST00000331849.ACSM5	reg_2721	ENST00000331849.ACSM5.75	one2one
ENSG00000197563	ENST00000638183.PIGN	reg_9349	ENST00000638183.PIGN.111	one2one
ENSG00000197563	ENST00000638435.PIGN	reg_9349	ENST00000638435.PIGN.111	one2one
ENSG00000197563	ENST00000639342.PIGN	reg_9349	ENST00000639342.PIGN.111	one2one
ENSG00000197563	ENST00000639912.PIGN	reg_9349	ENST00000639912.PIGN.111	one2one
ENSG00000197563	ENST00000638167.PIGN	reg_9349	ENST00000638167.PIGN.111	one2one
ENSG00000197563	ENST00000640252.PIGN	reg_9349	ENST00000640252.PIGN.111	one2one
ENSG00000197563	ENST00000640540.PIGN	reg_9349	ENST00000640540.PIGN.111	one2one
ENSG00000197563	ENST00000639174.PIGN	reg_9349	ENST00000639174.PIGN.111	one2one
ENSG00000197563	ENST00000638369.PIGN	reg_9349	ENST00000638369.PIGN.111	one2one
ENSG00000105738	ENST00000222345.SIPA1L3	reg_8025	ENST00000222345.SIPA1L3.60	one2one
ENSG00000171861	ENST00000304478.MRM3	reg_12720	ENST00000304478.MRM3.210	one2one
ENSG00000284018	ENST00000639584.SSU72P5	None	None	one2zero
ENSG00000185658	ENST00000333229.BRWD1	reg_17101	ENST00000333229.BRWD1.35	one2one
ENSG00000185658	ENST00000342449.BRWD1	reg_17101	ENST00000342449.BRWD1.35	one2one
ENSG00000185658	ENST00000380800.BRWD1	reg_17101	ENST00000380800.BRWD1.35	one2one
ENSG00000188803	ENST00000409168.SHISA6	reg_1992	ENST00000409168.SHISA6.54	one2one
ENSG00000188803	ENST00000441885.SHISA6	reg_1992	ENST00000441885.SHISA6.54	one2one
ENSG00000188803	ENST00000432116.SHISA6	reg_1992	ENST00000432116.SHISA6.54	one2one
ENSG00000125863	ENST00000347364.MKKS	reg_6049	ENST00000347364.MKKS.7	one2one
ENSG00000173706	ENST00000311127.HEG1	reg_16070	ENST00000311127.HEG1.12	one2one
ENSG00000196123	ENST00000561621.KIAA0895L	reg_19287	ENST00000561621.KIAA0895L.17	one2one
ENSG00000196123	ENST00000290881.KIAA0895L	reg_19287	ENST00000290881.KIAA0895L.17	one2one
ENSG00000181392	ENST00000324444.SYNE4	reg_2800	ENST00000324444.SYNE4.60	one2one
ENSG00000181392	ENST00000340477.SYNE4	reg_2800	ENST00000340477.SYNE4.60	one2one
ENSG00000106399	ENST00000223129.RPA3	reg_11988	ENST00000223129.RPA3.48	one2one
ENSG00000125503	ENST00000263433.PPP1R12C	reg_7878	ENST00000263433.PPP1R12C.170	one2one
ENSG00000125503	ENST00000435544.PPP1R12C	reg_7878	ENST00000435544.PPP1R12C.170	one2one
ENSG00000068001	ENST00000447092.HYAL2	reg_3523	ENST00000447092.HYAL2.25	one2one
ENSG00000178741	ENST00000568783.COX5A	reg_3226	ENST00000568783.COX5A.28	one2one
ENSG00000178741	ENST00000322347.COX5A	reg_3226	ENST00000322347.COX5A.28	one2one
ENSG00000187238	ENST00000335633.LCE3B	reg_10950	ENST00000335633.LCE3B.25734	many2many
ENSG00000187238	ENST00000335633.LCE3B	reg_6306	ENST00000335633.LCE3B.4	many2many
ENSG00000187238	ENST00000335633.LCE3B	reg_10674	ENST00000335633.LCE3B.3622	many2many
ENSG00000163202	ENST00000368787.LCE3D	reg_10953	ENST00000368787.LCE3D.133857	many2many
ENSG00000163202	ENST00000368787.LCE3D	reg_10802	ENST00000368787.LCE3D.214386	many2many
ENSG00000163202	ENST00000368787.LCE3D	reg_10950	ENST00000368787.LCE3D.99417	many2many
ENSG00000163202	ENST00000368787.LCE3D	reg_10773	ENST00000368787.LCE3D.4	many2many
ENSG00000163202	ENST00000368787.LCE3D	reg_6306	ENST00000368787.LCE3D.3622	many2many
ENSG00000185966	ENST00000368789.LCE3E	reg_6306	ENST00000368789.LCE3E.324963	many2many
ENSG00000185966	ENST00000368789.LCE3E	reg_10674	ENST00000368789.LCE3E.292065	many2many
ENSG00000185966	ENST00000368789.LCE3E	reg_10802	ENST00000368789.LCE3E.4	many2many
ENSG00000244057	ENST00000333881.LCE3C	reg_10802	ENST00000333881.LCE3C.3622	many2many
ENSG00000244057	ENST00000684028.LCE3C	reg_10802	ENST00000684028.LCE3C.3622	many2many
ENSG00000244057	ENST00000684028.LCE3C	reg_10953	ENST00000684028.LCE3C.39397	many2many
ENSG00000244057	ENST00000684028.LCE3C	reg_10950	ENST00000684028.LCE3C.199047	many2many
ENSG00000244057	ENST00000684028.LCE3C	reg_10773	ENST00000684028.LCE3C.25734	many2many
ENSG00000146830	ENST00000646601.GIGYF1	reg_3714	ENST00000646601.GIGYF1.180	one2one
ENSG00000146830	ENST00000678049.GIGYF1	reg_3714	ENST00000678049.GIGYF1.180	one2one
ENSG00000131966	ENST00000254286.ACTR10	reg_16831	ENST00000254286.ACTR10.1	one2one
ENSG00000180245	ENST00000317735.RRH	reg_6394	ENST00000317735.RRH.24	one2one
ENSG00000143337	ENST00000606911.TOR1AIP1	reg_9497	ENST00000606911.TOR1AIP1.8	one2one
ENSG00000143337	ENST00000528443.TOR1AIP1	reg_9497	ENST00000528443.TOR1AIP1.8	one2one
ENSG00000143337	ENST00000435319.TOR1AIP1	reg_9497	ENST00000435319.TOR1AIP1.8	one2one
ENSG00000143337	ENST00000271583.TOR1AIP1	reg_9497	ENST00000271583.TOR1AIP1.8	one2one
ENSG00000154589	ENST00000284818.LY96	reg_8956	ENST00000284818.LY96.84	one2one
ENSG00000154589	ENST00000518893.LY96	reg_8956	ENST00000518893.LY96.84	one2one
ENSG00000175097	ENST00000618712.RAG2	reg_5008	ENST00000618712.RAG2.27	one2one
ENSG00000167641	ENST00000591291.PPP1R14A	reg_2618	ENST00000591291.PPP1R14A.60	one2one
ENSG00000167641	ENST00000347262.PPP1R14A	reg_2618	ENST00000347262.PPP1R14A.60	one2one
ENSG00000167641	ENST00000301242.PPP1R14A	reg_2618	ENST00000301242.PPP1R14A.60	one2one
ENSG00000167641	ENST00000591585.PPP1R14A	reg_2618	ENST00000591585.PPP1R14A.60	one2one
ENSG00000185811	ENST00000343574.IKZF1	reg_12333	ENST00000343574.IKZF1.92	one2one
ENSG00000185811	ENST00000331340.IKZF1	reg_12333	ENST00000331340.IKZF1.92	one2one
ENSG00000185811	ENST00000357364.IKZF1	reg_12333	ENST00000357364.IKZF1.92	one2one
ENSG00000185811	ENST00000359197.IKZF1	reg_12333	ENST00000359197.IKZF1.92	one2one
ENSG00000198538	ENST00000438150.ZNF28	reg_15099	ENST00000438150.ZNF28.42286	one2one
ENSG00000162413	ENST00000377663.KLHL21	reg_12952	ENST00000377663.KLHL21.5	one2one
ENSG00000162413	ENST00000377658.KLHL21	reg_12952	ENST00000377658.KLHL21.5	one2one
ENSG00000129116	ENST00000505667.PALLD	reg_19242	ENST00000505667.PALLD.23	one2one
ENSG00000129116	ENST00000261509.PALLD	reg_19242	ENST00000261509.PALLD.23	one2one
ENSG00000168594	ENST00000615367.ADAM29	reg_19466	ENST00000615367.ADAM29.23	one2one
ENSG00000168594	ENST00000618444.ADAM29	reg_19466	ENST00000618444.ADAM29.23	one2one
ENSG00000263429	ENST00000581851.TMEM238L	reg_12682	ENST00000581851.TMEM238L.54	one2one
ENSG00000127955	ENST00000649225.GNAI1	reg_11508	ENST00000649225.GNAI1.43	one2one
ENSG00000127955	ENST00000457358.GNAI1	reg_11508	ENST00000457358.GNAI1.43	one2one
ENSG00000123146	ENST00000242786.ADGRE5	reg_19443	ENST00000242786.ADGRE5.151	one2one
ENSG00000123146	ENST00000357355.ADGRE5	reg_19443	ENST00000357355.ADGRE5.151	one2one
ENSG00000123146	ENST00000358600.ADGRE5	reg_19443	ENST00000358600.ADGRE5.151	one2one
ENSG00000187555	ENST00000381886.USP7	reg_17001	ENST00000381886.USP7.72	one2one
ENSG00000187555	ENST00000344836.USP7	reg_17001	ENST00000344836.USP7.72	one2one
ENSG00000187555	ENST00000673704.USP7	reg_17001	ENST00000673704.USP7.72	one2one
ENSG00000204019	ENST00000371894.CT83	reg_10521	ENST00000371894.CT83.136232	one2one
ENSG00000125629	ENST00000614681.INSIG2	reg_9580	ENST00000614681.INSIG2.79	one2one
ENSG00000125629	ENST00000245787.INSIG2	reg_9580	ENST00000245787.INSIG2.79	one2one
ENSG00000147536	ENST00000523277.GINS4	reg_19236	ENST00000523277.GINS4.66	one2one
ENSG00000147536	ENST00000276533.GINS4	reg_19236	ENST00000276533.GINS4.66	one2one
ENSG00000130312	ENST00000600434.MRPL34	reg_7833	ENST00000600434.MRPL34.301	one2one
ENSG00000172878	ENST00000315796.METAP1D	reg_4602	ENST00000315796.METAP1D.6	one2one
ENSG00000214029	ENST00000650709.ZNF891	None	None	one2zero
ENSG00000214029	ENST00000537226.ZNF891	None	None	one2zero
ENSG00000152213	ENST00000282026.ARL11	reg_18859	ENST00000282026.ARL11.15	one2one
ENSG00000198218	ENST00000395443.QRICH1	reg_3317	ENST00000395443.QRICH1.25	one2one
ENSG00000155363	ENST00000413052.MOV10	reg_6661	ENST00000413052.MOV10.4	one2one
ENSG00000155363	ENST00000369644.MOV10	reg_6661	ENST00000369644.MOV10.4	one2one
ENSG00000102891	ENST00000219162.MT4	reg_7843	ENST00000219162.MT4.17	one2one
ENSG00000172361	ENST00000398545.CFAP53	reg_16305	ENST00000398545.CFAP53.53	one2one
ENSG00000171791	ENST00000398117.BCL2	reg_9339	ENST00000398117.BCL2.111	one2one
ENSG00000171791	ENST00000589955.BCL2	reg_9339	ENST00000589955.BCL2.111	one2one
ENSG00000141506	ENST00000447110.PIK3R5	reg_12784	ENST00000447110.PIK3R5.54	one2one
ENSG00000141506	ENST00000584803.PIK3R5	reg_12784	ENST00000584803.PIK3R5.54	one2one
ENSG00000187801	ENST00000411995.ZFP69B	None	None	one2zero
ENSG00000092010	ENST00000206451.PSME1	reg_18895	ENST00000206451.PSME1.117	one2one
ENSG00000092010	ENST00000382708.PSME1	reg_18895	ENST00000382708.PSME1.117	one2one
ENSG00000092010	ENST00000561435.PSME1	reg_18895	ENST00000561435.PSME1.117	one2one
ENSG00000115738	ENST00000234091.ID2	reg_381	ENST00000234091.ID2.33	one2one
ENSG00000176476	ENST00000317058.SGF29	reg_2642	ENST00000317058.SGF29.75	one2one
ENSG00000017260	ENST00000504381.ATP2C1	reg_419	ENST00000504381.ATP2C1.25	one2one
ENSG00000017260	ENST00000507488.ATP2C1	reg_419	ENST00000507488.ATP2C1.25	one2one
ENSG00000017260	ENST00000505330.ATP2C1	reg_419	ENST00000505330.ATP2C1.25	one2one
ENSG00000017260	ENST00000504948.ATP2C1	reg_419	ENST00000504948.ATP2C1.25	one2one
ENSG00000017260	ENST00000513801.ATP2C1	reg_419	ENST00000513801.ATP2C1.25	one2one
ENSG00000017260	ENST00000359644.ATP2C1	reg_419	ENST00000359644.ATP2C1.25	one2one
ENSG00000017260	ENST00000533801.ATP2C1	reg_419	ENST00000533801.ATP2C1.25	one2one
ENSG00000017260	ENST00000422190.ATP2C1	reg_419	ENST00000422190.ATP2C1.25	one2one
ENSG00000017260	ENST00000508532.ATP2C1	reg_419	ENST00000508532.ATP2C1.25	one2one
ENSG00000196757	ENST00000482090.ZNF700	reg_15735	ENST00000482090.ZNF700.1009	one2one
ENSG00000138443	ENST00000261018.ABI2	reg_8974	ENST00000261018.ABI2.3	one2one
ENSG00000138443	ENST00000424558.ABI2	reg_8974	ENST00000424558.ABI2.3	one2one
ENSG00000138443	ENST00000261017.ABI2	reg_8974	ENST00000261017.ABI2.3	one2one
ENSG00000138443	ENST00000422511.ABI2	reg_8974	ENST00000422511.ABI2.3	one2one
ENSG00000138443	ENST00000295851.ABI2	reg_8974	ENST00000295851.ABI2.3	one2one
ENSG00000138443	ENST00000430418.ABI2	reg_8974	ENST00000430418.ABI2.3	one2one
ENSG00000010244	ENST00000342555.ZNF207	reg_12279	ENST00000342555.ZNF207.21	one2one
ENSG00000010244	ENST00000394670.ZNF207	reg_12279	ENST00000394670.ZNF207.21	one2one
ENSG00000010244	ENST00000577908.ZNF207	reg_12279	ENST00000577908.ZNF207.21	one2one
ENSG00000010244	ENST00000394673.ZNF207	reg_12279	ENST00000394673.ZNF207.21	one2one
ENSG00000010244	ENST00000321233.ZNF207	reg_12279	ENST00000321233.ZNF207.21	one2one
ENSG00000075073	ENST00000373306.TACR2	reg_5128	ENST00000373306.TACR2.51	one2one
ENSG00000075073	ENST00000619173.TACR2	reg_5128	ENST00000619173.TACR2.51	one2one
ENSG00000198576	ENST00000356613.ARC	reg_14139	ENST00000356613.ARC.13	one2one
ENSG00000165495	ENST00000298282.PKNOX2	reg_456	ENST00000298282.PKNOX2.18	one2one
ENSG00000072201	ENST00000306888.LNX1	reg_11242	ENST00000306888.LNX1.2	one2one
ENSG00000072201	ENST00000263925.LNX1	reg_11242	ENST00000263925.LNX1.2	one2one
ENSG00000137699	ENST00000341846.TRIM29	reg_3594	ENST00000341846.TRIM29.18	one2one
ENSG00000163935	ENST00000394752.SFMBT1	reg_18840	ENST00000394752.SFMBT1.49	one2one
ENSG00000188994	ENST00000339907.ZNF292	reg_7235	ENST00000339907.ZNF292.62	one2one
ENSG00000188994	ENST00000369577.ZNF292	reg_7235	ENST00000369577.ZNF292.62	one2one
ENSG00000178395	ENST00000366875.CCDC185	reg_9472	ENST00000366875.CCDC185.40	one2one
ENSG00000184560	ENST00000333870.SPEM2	reg_1783	ENST00000333870.SPEM2.54	one2one
ENSG00000249242	ENST00000515780.TMEM150C	reg_11626	ENST00000515780.TMEM150C.2	one2one
ENSG00000025039	ENST00000369415.RRAGD	reg_13167	ENST00000369415.RRAGD.62	one2one
ENSG00000134755	ENST00000648081.DSC2	reg_15206	ENST00000648081.DSC2.29	one2one
ENSG00000134755	ENST00000280904.DSC2	reg_15206	ENST00000280904.DSC2.29	one2one
ENSG00000134755	ENST00000251081.DSC2	reg_15206	ENST00000251081.DSC2.29	one2one
ENSG00000110046	ENST00000377264.ATG2A	reg_16617	ENST00000377264.ATG2A.74	one2one
ENSG00000182600	ENST00000409533.SNORC	reg_9263	ENST00000409533.SNORC.3	one2one
ENSG00000138336	ENST00000373644.TET1	reg_18050	ENST00000373644.TET1.51	one2one
ENSG00000130770	ENST00000335514.ATP5IF1	reg_6938	ENST00000335514.ATP5IF1.5	one2one
ENSG00000235194	ENST00000452015.PPP1R3E	reg_13517	ENST00000452015.PPP1R3E.117	one2one
ENSG00000056586	ENST00000423239.RC3H2	reg_6081	ENST00000423239.RC3H2.110	one2one
ENSG00000056586	ENST00000357244.RC3H2	reg_6081	ENST00000357244.RC3H2.110	one2one
ENSG00000171433	ENST00000303227.GLOD5	reg_10354	ENST00000303227.GLOD5.26	one2one
ENSG00000159176	ENST00000367306.CSRP1	reg_8758	ENST00000367306.CSRP1.8	one2one
ENSG00000159176	ENST00000526723.CSRP1	reg_8758	ENST00000526723.CSRP1.8	one2one
ENSG00000136750	ENST00000648567.GAD2	reg_4291	ENST00000648567.GAD2.69	one2one
ENSG00000136750	ENST00000259271.GAD2	reg_4291	ENST00000259271.GAD2.69	one2one
ENSG00000121871	ENST00000241274.SLITRK3	reg_6729	ENST00000241274.SLITRK3.46	one2one
ENSG00000142182	ENST00000270172.DNMT3L	reg_5428	ENST00000270172.DNMT3L.193	one2one
ENSG00000142182	ENST00000628202.DNMT3L	reg_5428	ENST00000628202.DNMT3L.193	one2one
ENSG00000162438	ENST00000375949.CTRC	reg_7220	ENST00000375949.CTRC.5	one2one
ENSG00000284862	ENST00000651046.CCDC39	reg_6627	ENST00000651046.CCDC39.88	one2one
ENSG00000284862	ENST00000476379.CCDC39	reg_6627	ENST00000476379.CCDC39.88	one2one
ENSG00000167280	ENST00000579016.ENGASE	reg_12527	ENST00000579016.ENGASE.21	one2one
ENSG00000168488	ENST00000564304.ATXN2L	reg_7927	ENST00000564304.ATXN2L.337	one2one
ENSG00000168488	ENST00000570200.ATXN2L	reg_7927	ENST00000570200.ATXN2L.337	one2one
ENSG00000168488	ENST00000325215.ATXN2L	reg_7927	ENST00000325215.ATXN2L.337	one2one
ENSG00000168488	ENST00000336783.ATXN2L	reg_7927	ENST00000336783.ATXN2L.337	one2one
ENSG00000168488	ENST00000395547.ATXN2L	reg_7927	ENST00000395547.ATXN2L.337	one2one
ENSG00000168488	ENST00000382686.ATXN2L	reg_7927	ENST00000382686.ATXN2L.337	one2one
ENSG00000168488	ENST00000340394.ATXN2L	reg_7927	ENST00000340394.ATXN2L.337	one2one
ENSG00000139714	ENST00000355329.MORN3	reg_11470	ENST00000355329.MORN3.94	one2one
ENSG00000234616	ENST00000612905.JRK	reg_14016	ENST00000612905.JRK.13	one2one
ENSG00000234616	ENST00000615982.JRK	reg_14016	ENST00000615982.JRK.13	one2one
ENSG00000261150	ENST00000568225.EPPK1	None	None	one2zero
ENSG00000261150	ENST00000615648.EPPK1	None	None	one2zero
ENSG00000164749	ENST00000674002.HNF4G	reg_10838	ENST00000674002.HNF4G.86	one2one
ENSG00000164749	ENST00000354370.HNF4G	reg_10838	ENST00000354370.HNF4G.86	one2one
ENSG00000164749	ENST00000396423.HNF4G	reg_10838	ENST00000396423.HNF4G.86	one2one
ENSG00000005075	ENST00000393794.POLR2J	reg_4074	ENST00000393794.POLR2J.180	one2one
ENSG00000005075	ENST00000292614.POLR2J	reg_4074	ENST00000292614.POLR2J.180	one2one
ENSG00000187672	ENST00000288221.ERC2	reg_18974	ENST00000288221.ERC2.49	one2one
ENSG00000147437	ENST00000276414.GNRH1	reg_18877	ENST00000276414.GNRH1.76	one2one
ENSG00000066651	ENST00000334379.TRMT11	reg_17894	ENST00000334379.TRMT11.16	one2one
ENSG00000066651	ENST00000368332.TRMT11	reg_17894	ENST00000368332.TRMT11.16	one2one
ENSG00000163576	ENST00000295824.EFHB	reg_15671	ENST00000295824.EFHB.121	one2one
ENSG00000163576	ENST00000344838.EFHB	reg_15671	ENST00000344838.EFHB.121	one2one
ENSG00000111602	ENST00000229201.TIMELESS	reg_5190	ENST00000229201.TIMELESS.10	one2one
ENSG00000111602	ENST00000553532.TIMELESS	reg_5190	ENST00000553532.TIMELESS.10	one2one
ENSG00000103710	ENST00000220062.RASL12	reg_3183	ENST00000220062.RASL12.28	one2one
ENSG00000103710	ENST00000434605.RASL12	reg_3183	ENST00000434605.RASL12.28	one2one
ENSG00000103710	ENST00000421977.RASL12	reg_3183	ENST00000421977.RASL12.28	one2one
ENSG00000132446	ENST00000359202.FTHL17	reg_14474	ENST00000359202.FTHL17.26	one2one
ENSG00000164761	ENST00000297350.TNFRSF11B	reg_14063	ENST00000297350.TNFRSF11B.13	one2one
ENSG00000153814	ENST00000283928.JAZF1	reg_11783	ENST00000283928.JAZF1.48	one2one
ENSG00000083168	ENST00000265713.KAT6A	reg_7497	ENST00000265713.KAT6A.66	one2one
ENSG00000083168	ENST00000406337.KAT6A	reg_7497	ENST00000406337.KAT6A.66	one2one
ENSG00000083168	ENST00000485568.KAT6A	reg_7497	ENST00000485568.KAT6A.66	one2one
ENSG00000154957	ENST00000454073.ZNF18	reg_12655	ENST00000454073.ZNF18.54	one2one
ENSG00000154957	ENST00000580306.ZNF18	reg_12655	ENST00000580306.ZNF18.54	one2one
ENSG00000069018	ENST00000352189.TRPC7	reg_9988	ENST00000352189.TRPC7.129	one2one
ENSG00000069018	ENST00000502753.TRPC7	reg_9988	ENST00000502753.TRPC7.129	one2one
ENSG00000069018	ENST00000513104.TRPC7	reg_9988	ENST00000513104.TRPC7.129	one2one
ENSG00000069018	ENST00000378459.TRPC7	reg_9988	ENST00000378459.TRPC7.129	one2one
ENSG00000164171	ENST00000296585.ITGA2	reg_10236	ENST00000296585.ITGA2.9	one2one
ENSG00000141582	ENST00000269397.CBX4	reg_1813	ENST00000269397.CBX4.21	one2one
ENSG00000144857	ENST00000273395.BOC	reg_17215	ENST00000273395.BOC.12	one2one
ENSG00000144857	ENST00000495514.BOC	reg_17215	ENST00000495514.BOC.12	one2one
ENSG00000144857	ENST00000682979.BOC	reg_17215	ENST00000682979.BOC.12	one2one
ENSG00000260596	ENST00000616166.DUX4	None	None	one2zero
ENSG00000215906	ENST00000618559.LACTBL1	reg_13194	ENST00000618559.LACTBL1.5	one2one
ENSG00000215906	ENST00000426928.LACTBL1	reg_13194	ENST00000426928.LACTBL1.5	one2one
ENSG00000117410	ENST00000471859.ATP6V0B	reg_6843	ENST00000471859.ATP6V0B.5	one2one
ENSG00000117410	ENST00000532642.ATP6V0B	reg_6843	ENST00000532642.ATP6V0B.5	one2one
ENSG00000117410	ENST00000472174.ATP6V0B	reg_6843	ENST00000472174.ATP6V0B.5	one2one
ENSG00000272333	ENST00000673918.KMT2B	reg_8191	ENST00000673918.KMT2B.60	one2one
ENSG00000272333	ENST00000420124.KMT2B	reg_8191	ENST00000420124.KMT2B.60	one2one
ENSG00000169347	ENST00000302555.GP2	reg_8185	ENST00000302555.GP2.75	one2one
ENSG00000169347	ENST00000381360.GP2	reg_8185	ENST00000381360.GP2.75	one2one
ENSG00000169347	ENST00000381362.GP2	reg_8185	ENST00000381362.GP2.75	one2one
ENSG00000169347	ENST00000341642.GP2	reg_8185	ENST00000341642.GP2.75	one2one
ENSG00000186660	ENST00000316059.ZFP91	reg_17649	ENST00000316059.ZFP91.74	one2one
ENSG00000154928	ENST00000398015.EPHB1	reg_679	ENST00000398015.EPHB1.25	one2one
ENSG00000154928	ENST00000647596.EPHB1	reg_679	ENST00000647596.EPHB1.25	one2one
ENSG00000129317	ENST00000431332.PUS7L	reg_14137	ENST00000431332.PUS7L.42	one2one
ENSG00000129317	ENST00000344862.PUS7L	reg_14137	ENST00000344862.PUS7L.42	one2one
ENSG00000083720	ENST00000196371.OXCT1	reg_18609	ENST00000196371.OXCT1.31	one2one
ENSG00000120915	ENST00000521780.EPHX2	reg_13542	ENST00000521780.EPHX2.76	one2one
ENSG00000120915	ENST00000518379.EPHX2	reg_13542	ENST00000518379.EPHX2.76	one2one
ENSG00000120915	ENST00000521400.EPHX2	reg_13542	ENST00000521400.EPHX2.76	one2one
ENSG00000120915	ENST00000380476.EPHX2	reg_13542	ENST00000380476.EPHX2.76	one2one
ENSG00000287363	ENST00000623004.GUCA1ANB	reg_15432	ENST00000623004.GUCA1ANB.63	one2one
ENSG00000287363	ENST00000372963.GUCA1ANB	reg_15432	ENST00000372963.GUCA1ANB.63	one2one
ENSG00000181418	ENST00000421952.DDN	reg_14243	ENST00000421952.DDN.42	one2one
ENSG00000181007	ENST00000392161.ZFP82	reg_3001	ENST00000392161.ZFP82.60	one2many
ENSG00000181007	ENST00000392161.ZFP82	reg_8102	ENST00000392161.ZFP82.641	one2many
ENSG00000198961	ENST00000361189.PJA2	reg_15547	ENST00000361189.PJA2.90	one2one
ENSG00000279263	ENST00000623922.OR2L8	None	None	one2zero
ENSG00000163930	ENST00000460680.BAP1	reg_18838	ENST00000460680.BAP1.49	one2one
ENSG00000163930	ENST00000296288.BAP1	reg_18838	ENST00000296288.BAP1.49	one2one
ENSG00000248487	ENST00000458031.ABHD14A	reg_654	ENST00000458031.ABHD14A.25	one2one
ENSG00000248487	ENST00000273596.ABHD14A	reg_654	ENST00000273596.ABHD14A.25	one2one
ENSG00000196782	ENST00000509479.MAML3	reg_6408	ENST00000509479.MAML3.61	one2one
ENSG00000004777	ENST00000378944.ARHGAP33	reg_7992	ENST00000378944.ARHGAP33.60	one2one
ENSG00000004777	ENST00000007510.ARHGAP33	reg_7992	ENST00000007510.ARHGAP33.60	one2one
ENSG00000004777	ENST00000314737.ARHGAP33	reg_7992	ENST00000314737.ARHGAP33.60	one2one
ENSG00000174332	ENST00000628545.GLIS1	reg_13023	ENST00000628545.GLIS1.5	one2one
ENSG00000174332	ENST00000312233.GLIS1	reg_13023	ENST00000312233.GLIS1.5	one2one
ENSG00000101842	ENST00000415430.VSIG1	reg_14501	ENST00000415430.VSIG1.11	one2one
ENSG00000101842	ENST00000217957.VSIG1	reg_14501	ENST00000217957.VSIG1.11	one2one
ENSG00000173040	ENST00000310917.EVC2	reg_4120	ENST00000310917.EVC2.145	one2one
ENSG00000173040	ENST00000344408.EVC2	reg_4120	ENST00000344408.EVC2.145	one2one
ENSG00000132541	ENST00000254878.RIDA	reg_14064	ENST00000254878.RIDA.13	one2one
ENSG00000186889	ENST00000335390.TMEM17	reg_12872	ENST00000335390.TMEM17.44	one2one
ENSG00000131068	ENST00000253381.DEFB118	reg_4500	ENST00000253381.DEFB118.7	one2one
ENSG00000078898	ENST00000170150.BPIFB2	reg_4687	ENST00000170150.BPIFB2.7	one2one
ENSG00000154620	ENST00000284856.TMSB4Y	reg_10263	ENST00000284856.TMSB4Y.3064	many2one
ENSG00000205542	ENST00000380636.TMSB4X	reg_10263	ENST00000380636.TMSB4X.26	many2one
ENSG00000104722	ENST00000518131.NEFM	reg_13593	ENST00000518131.NEFM.76	one2one
ENSG00000104722	ENST00000437366.NEFM	reg_13593	ENST00000437366.NEFM.76	one2one
ENSG00000104722	ENST00000221166.NEFM	reg_13593	ENST00000221166.NEFM.76	one2one
ENSG00000154485	ENST00000368808.MMP21	reg_8187	ENST00000368808.MMP21.55	one2one
ENSG00000105373	ENST00000246802.NOP53	reg_8614	ENST00000246802.NOP53.60	one2one
ENSG00000164535	ENST00000297056.DAGLB	reg_3913	ENST00000297056.DAGLB.255	one2one
ENSG00000164535	ENST00000436575.DAGLB	reg_3913	ENST00000436575.DAGLB.255	one2one
ENSG00000164535	ENST00000425398.DAGLB	reg_3913	ENST00000425398.DAGLB.255	one2one
ENSG00000008256	ENST00000396741.CYTH3	reg_3716	ENST00000396741.CYTH3.255	one2one
ENSG00000008256	ENST00000350796.CYTH3	reg_3716	ENST00000350796.CYTH3.255	one2one
