hgnc,target_species,ensembl_target_ids,ensembl_gene_names,ensembl_homology_types,ensembl_types_simple,toga_q_genes,toga_q_transcripts,toga_homology_types,has_ensembl,has_toga,type_match,cell_status
MLXIPL,mus_musculus,ENSMUSG00000005373,Mlxipl,ortholog_one2one,one2one,reg_3728,ENST00000313375.MLXIPL.224;ENST00000354613.MLXIPL.224;ENST00000414749.MLXIPL.224;ENST00000429400.MLXIPL.224;ENST00000434326.MLXIPL.224,one2one,TRUE,TRUE,TRUE,Type match
MLXIPL,pan_troglodytes,ENSPTRG00000019274;ENSPTRG00000048666,MLXIPL,ortholog_one2many,one2many,reg_11572;reg_9091,ENST00000313375.MLXIPL.224473;ENST00000313375.MLXIPL.45;ENST00000354613.MLXIPL.224473;ENST00000354613.MLXIPL.45;ENST00000414749.MLXIPL.224473;ENST00000414749.MLXIPL.45;ENST00000429400.MLXIPL.224473;ENST00000429400.MLXIPL.45;ENST00000434326.MLXIPL.224473;ENST00000434326.MLXIPL.45,many2many,TRUE,TRUE,FALSE,Type mismatch
MLXIPL,rattus_norvegicus,ENSRNOG00000046171,AABR07035839.1,ortholog_one2one,one2one,reg_15922,ENST00000313375.MLXIPL.221;ENST00000354613.MLXIPL.221;ENST00000414749.MLXIPL.221;ENST00000429400.MLXIPL.221;ENST00000434326.MLXIPL.221,one2one,TRUE,TRUE,TRUE,Type match
MNT,bos_taurus,ENSBTAG00000025129,MNT,ortholog_one2one,one2one,reg_5123,ENST00000174618.MNT.42,one2one,TRUE,TRUE,TRUE,Type match
MNT,canis_lupus_familiaris,ENSCAFG00845014437,MNT,ortholog_one2one,one2one,reg_16113,ENST00000174618.MNT.122,one2one,TRUE,TRUE,TRUE,Type match
MNT,gorilla_gorilla,ENSGGOG00000002455,MNT,ortholog_one2one,one2one,reg_16624,ENST00000174618.MNT.34,one2one,TRUE,TRUE,TRUE,Type match
MNT,macaca_mulatta,ENSMMUG00000022004,MNT,ortholog_one2one,one2one,reg_13703,ENST00000174618.MNT.23,one2one,TRUE,TRUE,TRUE,Type match
MNT,monodelphis_domestica,,,,,reg_5162,ENST00000174618.MNT.128,one2one,FALSE,TRUE,,TOGA only
MNT,mus_musculus,ENSMUSG00000000282,Mnt,ortholog_one2one,one2one,reg_12778,ENST00000174618.MNT.54,one2one,TRUE,TRUE,TRUE,Type match
MNT,pan_troglodytes,ENSPTRG00000008549,MNT,ortholog_one2one,one2one,reg_1540,ENST00000174618.MNT.24,one2one,TRUE,TRUE,TRUE,Type match
MNT,rattus_norvegicus,ENSRNOG00000002894,Mnt,ortholog_one2one,one2one,reg_7036,ENST00000174618.MNT.53,one2one,TRUE,TRUE,TRUE,Type match
MSC,bos_taurus,ENSBTAG00000005404,MSC,ortholog_one2one,one2one,reg_18065,ENST00000325509.MSC.34,one2one,TRUE,TRUE,TRUE,Type match
MSC,canis_lupus_familiaris,ENSCAFG00845026981,MSC,ortholog_one2one,one2one,reg_18329,ENST00000325509.MSC.7,one2one,TRUE,TRUE,TRUE,Type match
MSC,gorilla_gorilla,ENSGGOG00000009955,,ortholog_one2one,one2one,reg_14304,ENST00000325509.MSC.24,one2one,TRUE,TRUE,TRUE,Type match
MSC,macaca_mulatta,ENSMMUG00000055940,MSC,ortholog_one2one,one2one,reg_8270,ENST00000325509.MSC.5,one2one,TRUE,TRUE,TRUE,Type match
MSC,monodelphis_domestica,ENSMODG00000007225,MSC,ortholog_one2one,one2one,reg_618,ENST00000325509.MSC.9,one2one,TRUE,TRUE,TRUE,Type match
MSC,mus_musculus,ENSMUSG00000025930,Msc,ortholog_one2one,one2one,reg_9664,ENST00000325509.MSC.84,one2one,TRUE,TRUE,TRUE,Type match
MSC,pan_troglodytes,ENSPTRG00000020339,MSC,ortholog_one2one,one2one,reg_21293,ENST00000325509.MSC.7,one2one,TRUE,TRUE,TRUE,Type match
MSC,rattus_norvegicus,ENSRNOG00000007540,Msc,ortholog_one2one,one2one,reg_12406,ENST00000325509.MSC.88,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,bos_taurus,ENSBTAG00000039113,MSGN1,ortholog_one2one,one2one,reg_8951,ENST00000281047.MSGN1.22,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,canis_lupus_familiaris,ENSCAFG00845017161,MSGN1,ortholog_one2one,one2one,reg_5865,ENST00000281047.MSGN1.15,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,gorilla_gorilla,ENSGGOG00000012168,MSGN1,ortholog_one2one,one2one,reg_632,ENST00000281047.MSGN1.12,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,macaca_mulatta,ENSMMUG00000008141,MSGN1,ortholog_one2one,one2one,reg_10676,ENST00000281047.MSGN1.10,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,monodelphis_domestica,,,,,,,one2zero,FALSE,FALSE,,None
MSGN1,mus_musculus,ENSMUSG00000047002,Msgn1,ortholog_one2one,one2one,reg_248,ENST00000281047.MSGN1.33,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,pan_troglodytes,ENSPTRG00000011679,MSGN1,ortholog_one2one,one2one,reg_41,ENST00000281047.MSGN1.11,one2one,TRUE,TRUE,TRUE,Type match
MSGN1,rattus_norvegicus,ENSRNOG00000028518,Msgn1,ortholog_one2one,one2one,reg_2984,ENST00000281047.MSGN1.13,one2one,TRUE,TRUE,TRUE,Type match
MXD1,bos_taurus,ENSBTAG00000001042,MXD1,ortholog_one2one,one2one,reg_718,ENST00000264444.MXD1.19;ENST00000540449.MXD1.19,one2one,TRUE,TRUE,TRUE,Type match
MXD1,canis_lupus_familiaris,ENSCAFG00845027010,MXD1,ortholog_one2one,one2one,reg_7556,ENST00000264444.MXD1.26;ENST00000540449.MXD1.26,one2one,TRUE,TRUE,TRUE,Type match
MXD1,gorilla_gorilla,ENSGGOG00000011287,MXD1,ortholog_one2one,one2one,reg_481,ENST00000264444.MXD1.12;ENST00000540449.MXD1.12,one2one,TRUE,TRUE,TRUE,Type match
MXD1,macaca_mulatta,ENSMMUG00000010226,MXD1,ortholog_one2one,one2one,reg_10527,ENST00000264444.MXD1.10;ENST00000540449.MXD1.10,one2one,TRUE,TRUE,TRUE,Type match
MXD1,monodelphis_domestica,ENSMODG00000011481,MXD1,ortholog_one2one,one2one,reg_8837,ENST00000264444.MXD1.316;ENST00000540449.MXD1.316,one2one,TRUE,TRUE,TRUE,Type match
MXD1,mus_musculus,ENSMUSG00000001156,Mxd1,ortholog_one2one,one2one,reg_11896,ENST00000264444.MXD1.64;ENST00000540449.MXD1.64,one2one,TRUE,TRUE,TRUE,Type match
MXD1,pan_troglodytes,ENSPTRG00000012023,MXD1,ortholog_one2one,one2one,reg_10088;reg_265,ENST00000264444.MXD1.1004221;ENST00000264444.MXD1.11;ENST00000540449.MXD1.1004221;ENST00000540449.MXD1.11,many2many,TRUE,TRUE,FALSE,Type mismatch
MXD1,rattus_norvegicus,ENSRNOG00000017720,Mxd1,ortholog_one2one,one2one,reg_13233,ENST00000264444.MXD1.64;ENST00000540449.MXD1.64,one2one,TRUE,TRUE,TRUE,Type match
MXD3,bos_taurus,ENSBTAG00000005010,MXD3,ortholog_one2one,one2one,reg_3874,ENST00000423571.MXD3.124;ENST00000427908.MXD3.124;ENST00000513063.MXD3.124,one2one,TRUE,TRUE,TRUE,Type match
MXD3,canis_lupus_familiaris,ENSCAFG00845010663,MXD3,ortholog_one2one,one2one,reg_10219,ENST00000427908.MXD3.4;ENST00000513063.MXD3.4,one2one,TRUE,TRUE,TRUE,Type match
MXD3,gorilla_gorilla,ENSGGOG00000011764,,ortholog_one2one,one2one,reg_10595,ENST00000423571.MXD3.9;ENST00000427908.MXD3.9;ENST00000513063.MXD3.9,one2one,TRUE,TRUE,TRUE,Type match
MXD3,macaca_mulatta,ENSMMUG00000009047,MXD3,ortholog_one2one,one2one,reg_17396;reg_17526,ENST00000423571.MXD3.1;ENST00000427908.MXD3.1;ENST00000427908.MXD3.604536;ENST00000513063.MXD3.1;ENST00000513063.MXD3.604536,many2many,TRUE,TRUE,FALSE,Type mismatch
MXD3,monodelphis_domestica,ENSMODG00000004791,MXD3,ortholog_one2one,one2one,reg_8760,ENST00000427908.MXD3.6;ENST00000513063.MXD3.6,one2one,TRUE,TRUE,TRUE,Type match
MXD3,mus_musculus,ENSMUSG00000021485,Mxd3,ortholog_one2one,one2one,reg_9953,ENST00000427908.MXD3.161;ENST00000513063.MXD3.161,one2one,TRUE,TRUE,TRUE,Type match
MXD3,pan_troglodytes,ENSPTRG00000051004,MXD3,ortholog_one2one,one2one,reg_10088;reg_16201,ENST00000423571.MXD3.12;ENST00000423571.MXD3.898083;ENST00000427908.MXD3.12;ENST00000427908.MXD3.898083;ENST00000513063.MXD3.12;ENST00000513063.MXD3.898083,many2many,TRUE,TRUE,FALSE,Type mismatch
MXD3,rattus_norvegicus,ENSRNOG00000070523,Mxd3,ortholog_one2one,one2one,reg_5793,ENST00000423571.MXD3.156;ENST00000427908.MXD3.156;ENST00000513063.MXD3.156,one2one,TRUE,TRUE,TRUE,Type match
MXD4,bos_taurus,ENSBTAG00000015209,MXD4,ortholog_one2one,one2one,reg_2120,ENST00000337190.MXD4.24,one2one,TRUE,TRUE,TRUE,Type match
MXD4,canis_lupus_familiaris,ENSCAFG00845012610,MXD4,ortholog_one2one,one2one,reg_6800,ENST00000337190.MXD4.141,one2one,TRUE,TRUE,TRUE,Type match
MXD4,gorilla_gorilla,ENSGGOG00000000747,MXD4,ortholog_one2one,one2one,reg_5461,ENST00000337190.MXD4.4,one2one,TRUE,TRUE,TRUE,Type match
MXD4,macaca_mulatta,ENSMMUG00000048558,MXD4,ortholog_one2one,one2one,reg_17526,ENST00000337190.MXD4.3,many2many,TRUE,TRUE,FALSE,Type mismatch
MXD4,monodelphis_domestica,ENSMODG00000004033,MXD4,ortholog_one2one,one2one,reg_4306,ENST00000337190.MXD4.3,one2one,TRUE,TRUE,TRUE,Type match
MXD4,mus_musculus,ENSMUSG00000037235,Mxd4,ortholog_one2one,one2one,reg_11367,ENST00000337190.MXD4.2,one2one,TRUE,TRUE,TRUE,Type match
MXD4,pan_troglodytes,ENSPTRG00000015844,MXD4,ortholog_one2one,one2one,reg_10088,ENST00000337190.MXD4.5,many2many,TRUE,TRUE,FALSE,Type mismatch
MXD4,rattus_norvegicus,ENSRNOG00000015033,Mxd4,ortholog_one2one,one2one,reg_1969,ENST00000337190.MXD4.4,one2one,TRUE,TRUE,TRUE,Type match
MXI1,bos_taurus,ENSBTAG00000017263,MXI1,ortholog_one2one,one2one,reg_7210,ENST00000239007.MXI1.14;ENST00000332674.MXI1.14;ENST00000393134.MXI1.14;ENST00000651004.MXI1.14,one2one,TRUE,TRUE,TRUE,Type match
MXI1,canis_lupus_familiaris,ENSCAFG00845028392,MXI1,ortholog_one2one,one2one,reg_428,ENST00000239007.MXI1.10;ENST00000332674.MXI1.10;ENST00000393134.MXI1.10;ENST00000651004.MXI1.10,one2one,TRUE,TRUE,TRUE,Type match
MXI1,gorilla_gorilla,ENSGGOG00000040667,MXI1,ortholog_one2one,one2one,reg_13165,ENST00000239007.MXI1.14;ENST00000332674.MXI1.14;ENST00000393134.MXI1.14;ENST00000651004.MXI1.14,one2one,TRUE,TRUE,TRUE,Type match
MXI1,macaca_mulatta,ENSMMUG00000014350,MXI1,ortholog_one2one,one2one,reg_12781,ENST00000239007.MXI1.11;ENST00000332674.MXI1.11;ENST00000393134.MXI1.11;ENST00000651004.MXI1.11,one2one,TRUE,TRUE,TRUE,Type match
MXI1,monodelphis_domestica,,,,,reg_8378,ENST00000239007.MXI1.12;ENST00000332674.MXI1.12;ENST00000393134.MXI1.12;ENST00000651004.MXI1.12,one2one,FALSE,TRUE,,TOGA only
MXI1,mus_musculus,ENSMUSG00000025025,Mxi1,ortholog_one2one,one2one,reg_16576,ENST00000239007.MXI1.19;ENST00000332674.MXI1.19;ENST00000393134.MXI1.19;ENST00000651004.MXI1.19,one2one,TRUE,TRUE,TRUE,Type match
MXI1,pan_troglodytes,ENSPTRG00000044935,MXI1,ortholog_one2one,one2one,reg_7100,ENST00000239007.MXI1.9;ENST00000332674.MXI1.9;ENST00000393134.MXI1.9;ENST00000651004.MXI1.9,one2one,TRUE,TRUE,TRUE,Type match
MXI1,rattus_norvegicus,ENSRNOG00000034078,Mxi1,ortholog_one2one,one2one,reg_17808,ENST00000239007.MXI1.18;ENST00000332674.MXI1.18;ENST00000393134.MXI1.18;ENST00000651004.MXI1.18,one2one,TRUE,TRUE,TRUE,Type match
MYC,bos_taurus,ENSBTAG00000008409,MYC,ortholog_one2one,one2one,reg_17894,ENST00000377970.MYC.10;ENST00000524013.MYC.10;ENST00000621592.MYC.10,one2one,TRUE,TRUE,TRUE,Type match
MYC,canis_lupus_familiaris,ENSCAFG00845012475,MYC,ortholog_one2one,one2one,reg_13977,ENST00000377970.MYC.13;ENST00000524013.MYC.13;ENST00000621592.MYC.13,one2one,TRUE,TRUE,TRUE,Type match
MYC,gorilla_gorilla,ENSGGOG00000012135,MYC,ortholog_one2one,one2one,reg_14559,ENST00000377970.MYC.13;ENST00000524013.MYC.13;ENST00000621592.MYC.13,one2one,TRUE,TRUE,TRUE,Type match
MYC,macaca_mulatta,ENSMMUG00000014601,MYC,ortholog_one2one,one2one,reg_11760,ENST00000377970.MYC.5;ENST00000524013.MYC.5;ENST00000621592.MYC.5,one2one,TRUE,TRUE,TRUE,Type match
MYC,monodelphis_domestica,ENSMODG00000001735,MYC,ortholog_one2one,one2one,reg_615,ENST00000377970.MYC.8;ENST00000524013.MYC.8;ENST00000621592.MYC.8,one2one,TRUE,TRUE,TRUE,Type match
MYC,mus_musculus,ENSMUSG00000022346,Myc,ortholog_one2one,one2one,reg_18627,ENST00000377970.MYC.13;ENST00000524013.MYC.13;ENST00000621592.MYC.13,one2one,TRUE,TRUE,TRUE,Type match
MYC,pan_troglodytes,ENSPTRG00000020581,MYC,ortholog_one2one,one2one,reg_18807,ENST00000377970.MYC.7;ENST00000524013.MYC.7;ENST00000621592.MYC.7,one2one,TRUE,TRUE,TRUE,Type match
MYC,rattus_norvegicus,ENSRNOG00000004500,Myc,ortholog_one2one,one2one,reg_263,ENST00000377970.MYC.14;ENST00000524013.MYC.14;ENST00000621592.MYC.14,one2one,TRUE,TRUE,TRUE,Type match
MYCL,bos_taurus,ENSBTAG00000054059,MYCL,ortholog_one2one,one2one,reg_11946,ENST00000372816.MYCL.1;ENST00000397332.MYCL.1,one2one,TRUE,TRUE,TRUE,Type match
MYCL,canis_lupus_familiaris,ENSCAFG00845011043,MYCL,ortholog_one2one,one2one,reg_9350,ENST00000372816.MYCL.87;ENST00000397332.MYCL.87,one2one,TRUE,TRUE,TRUE,Type match
MYCL,gorilla_gorilla,ENSGGOG00000001693,MYCL,ortholog_one2one,one2one,reg_7905,ENST00000372816.MYCL.2;ENST00000397332.MYCL.2,one2one,TRUE,TRUE,TRUE,Type match
MYCL,macaca_mulatta,ENSMMUG00000016223,MYCL,ortholog_one2one,one2one,reg_4120,ENST00000372816.MYCL.2;ENST00000397332.MYCL.2,one2one,TRUE,TRUE,TRUE,Type match
MYCL,monodelphis_domestica,ENSMODG00000017647,,ortholog_one2one,one2one,reg_3261,ENST00000372816.MYCL.61;ENST00000397332.MYCL.61,one2one,TRUE,TRUE,TRUE,Type match
MYCL,mus_musculus,ENSMUSG00000028654,Mycl,ortholog_one2one,one2one,reg_13176,ENST00000372816.MYCL.5;ENST00000397332.MYCL.5,one2one,TRUE,TRUE,TRUE,Type match
MYCL,pan_troglodytes,ENSPTRG00000000580,MYCL,ortholog_one2one,one2one,reg_2412,ENST00000372816.MYCL.1;ENST00000397332.MYCL.1,one2one,TRUE,TRUE,TRUE,Type match
MYCL,rattus_norvegicus,ENSRNOG00000014259,Mycl,ortholog_one2one,one2one,reg_12362,ENST00000372816.MYCL.8;ENST00000397332.MYCL.8,one2one,TRUE,TRUE,TRUE,Type match
MYCN,bos_taurus,ENSBTAG00000023372,MYCN,ortholog_one2one,one2one,reg_8806,ENST00000281043.MYCN.22,one2one,TRUE,TRUE,TRUE,Type match
MYCN,canis_lupus_familiaris,ENSCAFG00845016124,MYCN,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
MYCN,gorilla_gorilla,ENSGGOG00000005130,MYCN,ortholog_one2one,one2one,reg_661,ENST00000281043.MYCN.12,one2one,TRUE,TRUE,TRUE,Type match
MYCN,macaca_mulatta,ENSMMUG00000052363,MYCN,ortholog_one2one,one2one,reg_10735,ENST00000281043.MYCN.10,one2one,TRUE,TRUE,TRUE,Type match
MYCN,monodelphis_domestica,,,,,,,one2zero,FALSE,FALSE,,None
MYCN,mus_musculus,ENSMUSG00000037169,Mycn,ortholog_one2one,one2one,reg_403,ENST00000281043.MYCN.33,one2one,TRUE,TRUE,TRUE,Type match
MYCN,pan_troglodytes,ENSPTRG00000011672,MYCN,ortholog_one2one,one2one,reg_157,ENST00000281043.MYCN.11,one2one,TRUE,TRUE,TRUE,Type match
MYCN,rattus_norvegicus,ENSRNOG00000051372,Mycn,ortholog_one2one,one2one,reg_2893,ENST00000281043.MYCN.13,one2one,TRUE,TRUE,TRUE,Type match
MYF5,bos_taurus,ENSBTAG00000026972,MYF5,ortholog_one2one,one2one,reg_10603,ENST00000228644.MYF5.21,one2one,TRUE,TRUE,TRUE,Type match
MYF5,canis_lupus_familiaris,ENSCAFG00845009734,MYF5,ortholog_one2one,one2one,reg_9445,ENST00000228644.MYF5.28,one2one,TRUE,TRUE,TRUE,Type match
MYF5,gorilla_gorilla,ENSGGOG00000004366,MYF5,ortholog_one2one,one2one,reg_15727,ENST00000228644.MYF5.11,one2one,TRUE,TRUE,TRUE,Type match
MYF5,macaca_mulatta,ENSMMUG00000011669,MYF5,ortholog_one2one,one2one,reg_3124,ENST00000228644.MYF5.6,one2one,TRUE,TRUE,TRUE,Type match
MYF5,monodelphis_domestica,ENSMODG00000020478,MYF5,ortholog_one2one,one2one,reg_13935,ENST00000228644.MYF5.16,one2one,TRUE,TRUE,TRUE,Type match
MYF5,mus_musculus,ENSMUSG00000000435,Myf5,ortholog_one2one,one2one,reg_18018,ENST00000228644.MYF5.10,one2one,TRUE,TRUE,TRUE,Type match
MYF5,pan_troglodytes,ENSPTRG00000005261,MYF5,ortholog_one2one,one2one,reg_9065,ENST00000228644.MYF5.16,one2one,TRUE,TRUE,TRUE,Type match
MYF5,rattus_norvegicus,ENSRNOG00000004768,Myf5,ortholog_one2one,one2one,reg_10008,ENST00000228644.MYF5.12,one2one,TRUE,TRUE,TRUE,Type match
MYF6,bos_taurus,ENSBTAG00000014003,MYF6,ortholog_one2one,one2one,reg_10205,ENST00000228641.MYF6.21,one2one,TRUE,TRUE,TRUE,Type match
MYF6,canis_lupus_familiaris,ENSCAFG00845009704,MYF6,ortholog_one2one,one2one,reg_9395,ENST00000228641.MYF6.28,one2one,TRUE,TRUE,TRUE,Type match
MYF6,gorilla_gorilla,ENSGGOG00000004369,MYF6,ortholog_one2one,one2one,reg_15537,ENST00000228641.MYF6.11,one2one,TRUE,TRUE,TRUE,Type match
MYF6,macaca_mulatta,ENSMMUG00000011667,MYF6,ortholog_one2one,one2one,reg_3024,ENST00000228641.MYF6.6,one2one,TRUE,TRUE,TRUE,Type match
MYF6,monodelphis_domestica,ENSMODG00000039074,MYF6,ortholog_one2one,one2one,reg_13472,ENST00000228641.MYF6.16,one2one,TRUE,TRUE,TRUE,Type match
MYF6,mus_musculus,ENSMUSG00000035923,Myf6,ortholog_one2one,one2one,reg_18011,ENST00000228641.MYF6.10,one2one,TRUE,TRUE,TRUE,Type match
MYF6,pan_troglodytes,ENSPTRG00000005260,MYF6,ortholog_one2one,one2one,reg_9287,ENST00000228641.MYF6.16,one2one,TRUE,TRUE,TRUE,Type match
MYF6,rattus_norvegicus,ENSRNOG00000004878,Myf6,ortholog_one2one,one2one,reg_10119,ENST00000228641.MYF6.12,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,bos_taurus,ENSBTAG00000002216,MYOD1,ortholog_one2one,one2one,reg_6705,ENST00000250003.MYOD1.37,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,canis_lupus_familiaris,ENSCAFG00845014938,MYOD1,ortholog_one2one,one2one,reg_1305,ENST00000250003.MYOD1.33,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,gorilla_gorilla,ENSGGOG00000008222,MYOD1,ortholog_one2one,one2one,reg_15247,ENST00000250003.MYOD1.6,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,macaca_mulatta,ENSMMUG00000006400,MYOD1,ortholog_one2one,one2one,reg_14690,ENST00000250003.MYOD1.21,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,monodelphis_domestica,ENSMODG00000006749,MYOD1,ortholog_one2one,one2one,reg_10111,ENST00000250003.MYOD1.84,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,mus_musculus,ENSMUSG00000009471,Myod1,ortholog_one2one,one2one,reg_2970,ENST00000250003.MYOD1.100,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,pan_troglodytes,ENSPTRG00000003406,MYOD1,ortholog_one2one,one2one,reg_902,ENST00000250003.MYOD1.8,one2one,TRUE,TRUE,TRUE,Type match
MYOD1,rattus_norvegicus,ENSRNOG00000011306,Myod1,ortholog_one2one,one2one,reg_18390,ENST00000250003.MYOD1.101,one2one,TRUE,TRUE,TRUE,Type match
MYOG,bos_taurus,ENSBTAG00000006030,MYOG,ortholog_one2one,one2one,reg_11212,ENST00000241651.MYOG.48,one2one,TRUE,TRUE,TRUE,Type match
MYOG,canis_lupus_familiaris,ENSCAFG00845014215,MYOG,ortholog_one2one,one2one,reg_12967,ENST00000241651.MYOG.42,one2one,TRUE,TRUE,TRUE,Type match
MYOG,gorilla_gorilla,ENSGGOG00000002115,MYOG,ortholog_one2one,one2one,reg_8485,ENST00000241651.MYOG.2,one2one,TRUE,TRUE,TRUE,Type match
MYOG,macaca_mulatta,ENSMMUG00000043626,MYOG,ortholog_one2one,one2one,reg_7685,ENST00000241651.MYOG.15,one2one,TRUE,TRUE,TRUE,Type match
MYOG,monodelphis_domestica,ENSMODG00000001009,MYOG,ortholog_one2one,one2one,reg_5822,ENST00000241651.MYOG.4,one2one,TRUE,TRUE,TRUE,Type match
MYOG,mus_musculus,ENSMUSG00000026459,Myog,ortholog_one2one,one2one,reg_9143,ENST00000241651.MYOG.8,one2one,TRUE,TRUE,TRUE,Type match
MYOG,pan_troglodytes,ENSPTRG00000001866,MYOG,ortholog_one2one,one2one,reg_2840,ENST00000241651.MYOG.1,one2one,TRUE,TRUE,TRUE,Type match
MYOG,rattus_norvegicus,ENSRNOG00000030743,Myog,ortholog_one2one,one2one,reg_16422,ENST00000241651.MYOG.11,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,bos_taurus,ENSBTAG00000015007,NCOA1,ortholog_one2one,one2one,reg_8668,ENST00000348332.NCOA1.22;ENST00000395856.NCOA1.22;ENST00000405141.NCOA1.22;ENST00000406961.NCOA1.22;ENST00000407230.NCOA1.22,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,canis_lupus_familiaris,ENSCAFG00845024663,NCOA1,ortholog_one2one,one2one,reg_5636,ENST00000348332.NCOA1.15;ENST00000395856.NCOA1.15;ENST00000405141.NCOA1.15;ENST00000406961.NCOA1.15;ENST00000407230.NCOA1.15,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,gorilla_gorilla,ENSGGOG00000011279,NCOA1,ortholog_one2one,one2one,reg_537,ENST00000348332.NCOA1.12;ENST00000395856.NCOA1.12;ENST00000405141.NCOA1.12;ENST00000406961.NCOA1.12;ENST00000407230.NCOA1.12,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,macaca_mulatta,ENSMMUG00000020838,NCOA1,ortholog_one2one,one2one,reg_10476,ENST00000348332.NCOA1.10;ENST00000395856.NCOA1.10;ENST00000405141.NCOA1.10;ENST00000406961.NCOA1.10;ENST00000407230.NCOA1.10,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,monodelphis_domestica,ENSMODG00000015907,NCOA1,ortholog_one2one,one2one,reg_11021,ENST00000348332.NCOA1.56;ENST00000395856.NCOA1.56;ENST00000405141.NCOA1.56;ENST00000406961.NCOA1.56;ENST00000407230.NCOA1.56,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,mus_musculus,ENSMUSG00000020647,Ncoa1,ortholog_one2one,one2one,reg_109,ENST00000348332.NCOA1.33;ENST00000395856.NCOA1.33;ENST00000405141.NCOA1.33;ENST00000406961.NCOA1.33;ENST00000407230.NCOA1.33,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,pan_troglodytes,ENSPTRG00000011715,NCOA1,ortholog_one2one,one2one,reg_27,ENST00000348332.NCOA1.11;ENST00000395856.NCOA1.11;ENST00000405141.NCOA1.11;ENST00000406961.NCOA1.11;ENST00000407230.NCOA1.11,one2one,TRUE,TRUE,TRUE,Type match
NCOA1,rattus_norvegicus,ENSRNOG00000004068,Ncoa1,ortholog_one2one,one2one,reg_2736,ENST00000348332.NCOA1.13;ENST00000395856.NCOA1.13;ENST00000405141.NCOA1.13;ENST00000406961.NCOA1.13;ENST00000407230.NCOA1.13,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,bos_taurus,ENSBTAG00000020312,NCOA2,ortholog_one2one,one2one,reg_18034,ENST00000452400.NCOA2.34,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,canis_lupus_familiaris,ENSCAFG00845025550,NCOA2,ortholog_one2one,one2one,reg_18339,ENST00000452400.NCOA2.7,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,gorilla_gorilla,ENSGGOG00000005276,NCOA2,ortholog_one2one,one2one,reg_14363,ENST00000452400.NCOA2.24,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,macaca_mulatta,ENSMMUG00000015978,NCOA2,ortholog_one2one,one2one,reg_8203,ENST00000452400.NCOA2.5,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,monodelphis_domestica,ENSMODG00000007376,NCOA2,ortholog_one2one,one2one,reg_1392,ENST00000452400.NCOA2.9,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,mus_musculus,ENSMUSG00000005886,Ncoa2,ortholog_one2one,one2one,reg_9853,ENST00000452400.NCOA2.84,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,pan_troglodytes,ENSPTRG00000020333,NCOA2,ortholog_one2one,one2one,reg_21272,ENST00000452400.NCOA2.7,one2one,TRUE,TRUE,TRUE,Type match
NCOA2,rattus_norvegicus,ENSRNOG00000007975,Ncoa2,ortholog_one2one,one2one,reg_12670,ENST00000452400.NCOA2.88,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,bos_taurus,ENSBTAG00000007489,NCOA3,ortholog_one2one,one2one,reg_4808,ENST00000371997.NCOA3.20;ENST00000371998.NCOA3.20;ENST00000372004.NCOA3.20,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,canis_lupus_familiaris,ENSCAFG00845022283,NCOA3,ortholog_one2one,one2one,reg_16153,ENST00000371997.NCOA3.24;ENST00000371998.NCOA3.24;ENST00000372004.NCOA3.24,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,gorilla_gorilla,ENSGGOG00000025131,NCOA3,ortholog_one2one,one2one,reg_4943,ENST00000371997.NCOA3.20;ENST00000371998.NCOA3.20;ENST00000372004.NCOA3.20,one2one,TRUE,TRUE,TRUE,Type match
NCOA3,macaca_mulatta,ENSMMUG00000012020,NCOA3,ortholog_one2one,one2one,reg_15402,ENST00000371997.NCOA3.29;ENST00000371998.NCOA3.29;ENST00000372004.NCOA3.29,one2one,TRUE,TRUE,TRUE,Type match
