hgnc,target_species,ensembl_types_simple,toga_types,n_q_genes,n_projected_entries,has_ensembl,has_toga,type_match,cell_status,ens_rel_start,ens_rel_end,ens_len,ens_target_id,ens_gene_name,zoo_rel_start,zoo_rel_end,zoo_len,zoo_id,delta_start,delta_end
SIM1,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078328981723237,0.0665796344647519,766,ENSBTAG00000002294,SIM1,0.00130378096479791,0.07692307692307693,767,reg_18991,0.00652911720752579,0.010343442458325025
SIM1,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078328981723237,0.0665796344647519,766,ENSCAFG00845005849,SIM1,0.00130378096479791,0.07692307692307693,767,reg_13745,0.00652911720752579,0.010343442458325025
SIM1,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078226857887874,0.0664928292046936,767,ENSGGOG00000017108,SIM1,0.00130378096479791,0.07692307692307693,767,reg_16232,0.006518904823989489,0.010430247718383329
SIM1,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078328981723237,0.0665796344647519,766,ENSMMUG00000022285,SIM1,0.00130378096479791,0.07692307692307693,767,reg_19025,0.00652911720752579,0.010343442458325025
SIM1,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078431372549019,0.0666666666666666,765,ENSMODG00000018087,SIM1,0.00130548302872062,0.07702349869451697,766,reg_5191,0.00653765422618128,0.010356832027850371
SIM1,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078431372549019,0.0666666666666666,765,ENSMUSG00000019913,Sim1,0.00130548302872062,0.07702349869451697,766,reg_5304,0.00653765422618128,0.010356832027850371
SIM1,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078226857887874,0.0664928292046936,767,ENSPTRG00000018447,SIM1,0.00130378096479791,0.07692307692307693,767,reg_13491,0.006518904823989489,0.010430247718383329
SIM1,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078431372549019,0.0666666666666666,765,ENSRNOG00000037600,Sim1,0.00130548302872062,0.07702349869451697,766,reg_3407,0.00653765422618128,0.010356832027850371
SIM2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0014925373134328,0.0791044776119403,670,ENSBTAG00000021447,SIM2,0.00148367952522255,0.08605341246290801,674,reg_14639,8.857788210250026e-6,0.006948934850967717
SIM2,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.008955223880597,0.0865671641791044,670,ENSCAFG00845027660,SIM2,0.0019047619047619,0.11047619047619048,525,reg_18255,0.007050461975835099,0.023909026297086078
SIM2,gorilla_gorilla,one2one,,,,TRUE,FALSE,,Ensembl only,0.0089955022488755,0.0869565217391304,667,ENSGGOG00000014943,SIM2,,,,,,
SIM2,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0089955022488755,0.0869565217391304,667,ENSMMUG00000058333,SIM2,0.00149700598802395,0.08682634730538923,668,reg_5189,0.007498496260851551,1.3017443374117865e-4
SIM2,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0078431372549019,0.0758169934640522,765,ENSMODG00000021008,SIM2,0.00151975683890577,0.08814589665653495,658,reg_12926,0.00632338041599613,0.012328903192482754
SIM2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0091324200913242,0.0882800608828006,657,ENSMUSG00000062713,Sim2,0.00151975683890577,0.08814589665653495,658,reg_16017,0.00761266325241843,1.3416422626565117e-4
SIM2,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0089955022488755,0.0869565217391304,667,ENSPTRG00000013894,SIM2,0.00149700598802395,0.08682634730538923,668,reg_18023,0.007498496260851551,1.3017443374117865e-4
SIM2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0091463414634146,0.0884146341463414,656,ENSRNOG00000054203,Sim2,0.0015220700152207,0.0882800608828006,657,reg_16633,0.007624271448193901,1.3457326354079924e-4
SOHLH1,canis_lupus_familiaris,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.2545931758530184,0.3622047244094488,381,ENSCAFG00845008842,SOHLH1,0.123943661971831,0.28169014084507044,355,reg_6932,0.1306495138811874,0.08051458356437835
SOHLH1,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1524547803617571,0.2635658914728682,387,ENSGGOG00000007876,SOHLH1,0.13659793814432988,0.2809278350515464,388,reg_6158,0.015856842217427225,0.017361943578678207
SOHLH1,monodelphis_domestica,one2one,,,,TRUE,FALSE,,Ensembl only,0.1653944020356234,0.2849872773536895,393,ENSMODG00000029683,SOHLH1,,,,,,
SOHLH1,mus_musculus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1708683473389355,0.2857142857142857,357,ENSMUSG00000059625,Sohlh1,0.17252396166134185,0.3546325878594249,313,reg_6036,0.0016556143224063513,0.06891830214513922
SOHLH1,pan_troglodytes,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.1524547803617571,0.2635658914728682,387,ENSPTRG00000021540,SOHLH1,0.13659793814432988,0.2809278350515464,388,reg_19733,0.015856842217427225,0.017361943578678207
SOHLH1,rattus_norvegicus,one2one,,,,TRUE,FALSE,,Ensembl only,0.1708683473389355,0.2885154061624649,357,ENSRNOG00000033983,Sohlh1,,,,,,
SOHLH2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5067264573991032,0.6076233183856502,446,ENSBTAG00000018955,SOHLH2,0.4707259953161593,0.6042154566744731,427,reg_6479,0.036000462082943885,0.0034078617111771292
SOHLH2,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5056179775280899,0.6089887640449438,445,ENSCAFG00845028635,SOHLH2,0.4707259953161593,0.6042154566744731,427,reg_15142,0.03489198221193063,0.00477330737047077
SOHLH2,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4847058823529411,0.5929411764705882,425,ENSGGOG00000002130,SOHLH2,0.47183098591549294,0.6056338028169014,426,reg_21216,0.012874896437448158,0.012692626346313185
SOHLH2,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5637450199203188,0.6553784860557769,502,ENSMMUG00000001172,SOHLH2,0.47183098591549294,0.6056338028169014,426,reg_20032,0.09191403400482584,0.04974468323887549
SOHLH2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4389721627408993,0.5374732334047109,467,ENSMUSG00000027794,Sohlh2,0.4520884520884521,0.5921375921375921,407,reg_10885,0.013116289347552823,0.054664358732881224
SOHLH2,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4858490566037736,0.5943396226415094,424,ENSPTRG00000005779,SOHLH2,0.47294117647058825,0.6070588235294118,425,reg_19543,0.012907880133185334,0.012719200887902349
SOHLH2,rattus_norvegicus,one2one,,,,TRUE,FALSE,,Ensembl only,0.4733606557377049,0.5676229508196722,488,ENSRNOG00000038091,Sohlh2,,,,,,
SREBF1,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.281849912739965,0.3254799301919721,1146,ENSBTAG00000007884,SREBF1,0.3008474576271186,0.3483050847457627,1180,reg_16945,0.018997544887153606,0.02282515455379064
SREBF1,canis_lupus_familiaris,one2one,,,,TRUE,FALSE,,Ensembl only,0.3021097046413502,0.3443037974683544,1185,ENSCAFG00845023192,SREBF1,,,,,,
SREBF1,gorilla_gorilla,one2one,,,,TRUE,FALSE,,Ensembl only,0.3007646559048428,0.3432455395072217,1177,ENSGGOG00000002713,SREBF1,,,,,,
SREBF1,macaca_mulatta,one2one,,,,TRUE,FALSE,,Ensembl only,0.3007646559048428,0.3432455395072217,1177,ENSMMUG00000023375,SREBF1,,,,,,
SREBF1,monodelphis_domestica,one2one,one2zero,0,6,TRUE,TRUE,FALSE,Type mismatch,0.298780487804878,0.3495934959349593,984,ENSMODG00000014074,SREBF1,0.15980629539951574,0.22760290556900725,826,,0.13897419240536224,0.12199059036595206
SREBF1,mus_musculus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.2804232804232804,0.3245149911816578,1134,ENSMUSG00000020538,Srebf1,0.2978540772532189,0.3459227467811159,1165,reg_1678,0.017430796829938477,0.021407755599458123
SREBF1,pan_troglodytes,one2one,,,,TRUE,FALSE,,Ensembl only,0.3007646559048428,0.3432455395072217,1177,ENSPTRG00000052349,SREBF1,,,,,,
SREBF1,rattus_norvegicus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.2804232804232804,0.3245149911816578,1134,ENSRNOG00000003463,Srebf1,0.29845626072041165,0.346483704974271,1166,reg_8751,0.01803298029713124,0.021968713792613226
SREBF2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2894736842105263,0.3333333333333333,1140,ENSBTAG00000014265,SREBF2,0.2883435582822086,0.3374233128834356,1141,reg_10507,0.0011301259283177378,0.004089979550102263
SREBF2,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3255620316402997,0.3671940049958368,1201,ENSCAFG00845015666,SREBF2,0.2826855123674912,0.3321554770318021,1132,reg_767,0.0428765192728085,0.03503852796403473
SREBF2,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2931937172774869,0.3368237347294939,1146,ENSGGOG00000012065,SREBF2,0.2975778546712803,0.3460207612456747,1156,reg_18731,0.004384137393793397,0.009197026516180817
SREBF2,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3305785123966942,0.371900826446281,1210,ENSMMUG00000003357,SREBF2,0.2914485165794066,0.3403141361256545,1146,reg_9495,0.0391299958172876,0.0315866903206265
SREBF2,monodelphis_domestica,one2one,,,,TRUE,FALSE,,Ensembl only,0.2845884413309982,0.3283712784588441,1142,ENSMODG00000016612,SREBF2,,,,,,
SREBF2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2831858407079646,0.3274336283185841,1130,ENSMUSG00000022463,Srebf2,0.28205128205128205,0.33156498673740054,1131,reg_18434,0.0011345586566825494,0.004131358418816455
SREBF2,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2907180385288966,0.3345008756567426,1142,ENSPTRG00000014439,SREBF2,0.289588801399825,0.33858267716535434,1143,reg_8110,0.001129237129071592,0.00408180150861176
SREBF2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2850838481906443,0.3292144748455428,1133,ENSRNOG00000007400,Srebf2,0.2839506172839506,0.3333333333333333,1134,reg_234,0.0011332309066937052,0.004118858487790533
TAL1,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.5640243902439024,0.7195121951219512,328,ENSBTAG00000056913,TAL1,,,,,,
TAL1,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.6635294117647059,0.7835294117647059,425,ENSCAFG00845016668,TAL1,0.20765027322404372,0.5245901639344263,183,reg_9322,0.4558791385406622,0.25893924783027966
TAL1,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.56797583081571,0.7220543806646526,331,ENSGGOG00000043148,TAL1,0.5632530120481928,0.7379518072289156,332,reg_8416,0.004722818767517234,0.015897426564263073
TAL1,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.56797583081571,0.7220543806646526,331,ENSMMUG00000061850,PDZK1IP1,0.5632530120481928,0.7379518072289156,332,reg_4427,0.004722818767517234,0.015897426564263073
TAL1,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5755813953488372,0.7238372093023255,344,ENSMODG00000001502,TAL1,0.5710144927536231,0.7391304347826086,345,reg_6747,0.004566902595214084,0.015293225480283112
TAL1,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5714285714285714,0.7264437689969605,329,ENSMUSG00000028717,Tal1,0.5666666666666667,0.7424242424242424,330,reg_13017,0.004761904761904745,0.015980473427281927
TAL1,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.56797583081571,0.7220543806646526,331,ENSPTRG00000051380,TAL1,0.5632530120481928,0.7379518072289156,332,reg_2825,0.004722818767517234,0.015897426564263073
TAL1,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5791044776119403,0.7313432835820896,335,ENSRNOG00000025051,Tal1,0.5666666666666667,0.7424242424242424,330,reg_12350,0.01243781094527363,0.011080958842152877
TAL2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0476190476190476,0.5142857142857142,105,ENSBTAG00000058231,TAL2,0.01886792452830188,0.5660377358490566,106,reg_18550,0.028751123090745723,0.051752021563342354
TAL2,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5391705069124424,0.7649769585253456,217,ENSCAFG00845011153,TAL2,0.01886792452830188,0.5660377358490566,106,reg_17710,0.5203025823841405,0.19893922267628905
TAL2,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0462962962962962,0.5,108,ENSGGOG00000006780,TAL2,0.01834862385321101,0.5504587155963303,109,reg_17494,0.027947672443085186,0.050458715596330306
TAL2,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.036697247706422,0.4954128440366973,109,ENSMODG00000022957,TAL2,0.01666666666666666,0.5,120,reg_9546,0.02003058103975534,0.004587155963302725
TAL2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0462962962962962,0.5,108,ENSMUSG00000028417,Tal2,0.01834862385321101,0.5504587155963303,109,reg_13237,0.027947672443085186,0.050458715596330306
TAL2,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0462962962962962,0.5,108,ENSPTRG00000021225,TAL2,0.01834862385321101,0.5504587155963303,109,reg_18207,0.027947672443085186,0.050458715596330306
TAL2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0964912280701754,0.5263157894736842,114,ENSRNOG00000028082,Tal2,0.01834862385321101,0.5504587155963303,109,reg_12833,0.0781426042169644,0.024142926122646124
TCF12,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.8526912181303116,0.9277620396600568,706,ENSBTAG00000002586,TCF12,,,,,,
TCF12,canis_lupus_familiaris,one2one,,,,TRUE,FALSE,,Ensembl only,0.8475073313782991,0.9252199413489736,682,ENSCAFG00845029773,TCF12,,,,,,
TCF12,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8526912181303116,0.9277620396600568,706,ENSGGOG00000008166,TCF12,0.8500707213578501,0.9335219236209336,707,reg_5730,0.002620496772461456,0.005759883960876788
TCF12,macaca_mulatta,one2one,,,,TRUE,FALSE,,Ensembl only,0.8526912181303116,0.9277620396600568,706,ENSMMUG00000004091,TCF12,,,,,,
TCF12,monodelphis_domestica,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.8526912181303116,0.9277620396600568,706,ENSMODG00000008311,TCF12,0.8500707213578501,0.9335219236209336,707,reg_7966,0.002620496772461456,0.005759883960876788
TCF12,mus_musculus,one2one,,,,TRUE,FALSE,,Ensembl only,0.8526912181303116,0.9277620396600568,706,ENSMUSG00000032228,Tcf12,,,,,,
TCF12,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8526912181303116,0.9277620396600568,706,ENSPTRG00000007109,TCF12,0.8448023426061494,0.931185944363104,683,reg_18507,0.007888875524162176,0.003423904703047209
TCF12,rattus_norvegicus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.8528995756718529,0.9278642149929278,707,ENSRNOG00000057754,Tcf12,0.8500707213578501,0.9335219236209336,707,reg_8210,0.0028288543140028155,0.005657708628005742
TCF15,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.308695652173913,0.5304347826086957,230,ENSBTAG00000005750,TCF15,0.35353535353535354,0.6464646464646465,198,reg_4938,0.044839701361440554,0.11602986385595082
TCF15,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3762376237623762,0.6287128712871287,202,ENSCAFG00845015657,TCF15,0.3694581280788177,0.6551724137931034,203,reg_16353,0.006779495683558456,0.02645954250597471
TCF15,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3636363636363636,0.6212121212121212,198,ENSGGOG00000015133,TCF15,0.35678391959798994,0.6482412060301508,199,reg_9289,0.006852444038373651,0.02702908481802957
TCF15,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3604060913705584,0.6192893401015228,197,ENSMMUG00000056387,TCF15,0.35353535353535354,0.6464646464646465,198,reg_15699,0.006870737835204865,0.027175306363123708
TCF15,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3715596330275229,0.6055045871559633,218,ENSMODG00000019526,TCF15,0.37735849056603776,0.6509433962264151,212,reg_8544,0.00579885753851489,0.045438809070451724
TCF15,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3641025641025641,0.6256410256410256,195,ENSMUSG00000068079,Tcf15,0.35714285714285715,0.6530612244897959,196,reg_4931,0.006959706959706935,0.027420198848770228
TCF15,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3604060913705584,0.6192893401015228,197,ENSPTRG00000030668,TCF15,0.35353535353535354,0.6464646464646465,198,reg_17530,0.006870737835204865,0.027175306363123708
TCF15,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3641025641025641,0.6256410256410256,195,ENSRNOG00000000012,Tcf15,0.35714285714285715,0.6530612244897959,196,reg_1228,0.006959706959706935,0.027420198848770228
TCF21,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSBTAG00000021827,TCF21,0.4388888888888889,0.7611111111111111,180,reg_18873,0.008038485412787011,0.02368094351334571
TCF21,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSCAFG00845004920,TCF21,0.4388888888888889,0.7611111111111111,180,reg_8529,0.008038485412787011,0.02368094351334571
TCF21,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSGGOG00000005460,TCF21,0.4388888888888889,0.7611111111111111,180,reg_17107,0.008038485412787011,0.02368094351334571
TCF21,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSMMUG00000064455,TCF21,0.4388888888888889,0.7611111111111111,180,reg_19213,0.008038485412787011,0.02368094351334571
TCF21,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSMODG00000017516,TCF21,0.4388888888888889,0.7611111111111111,180,reg_7186,0.008038485412787011,0.02368094351334571
TCF21,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSMUSG00000045680,Tcf21,0.4388888888888889,0.7611111111111111,180,reg_17710,0.008038485412787011,0.02368094351334571
TCF21,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSPTRG00000018622,TCF21,0.4388888888888889,0.7611111111111111,180,reg_4756,0.008038485412787011,0.02368094351334571
TCF21,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4469273743016759,0.7374301675977654,179,ENSRNOG00000016700,Tcf21,0.4388888888888889,0.7611111111111111,180,reg_18348,0.008038485412787011,0.02368094351334571
TCF23,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3831775700934579,0.5981308411214953,214,ENSBTAG00000059046,TCF23,0.35348837209302325,0.6232558139534884,215,reg_8991,0.029689198000434625,0.02512497283199311
TCF23,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3849765258215962,0.6009389671361502,213,ENSCAFG00845006262,TCF23,0.35185185185185186,0.6203703703703703,216,reg_5882,0.033124673969744334,0.0194314032342201
TCF23,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3831775700934579,0.5981308411214953,214,ENSGGOG00000002612,TCF23,0.35348837209302325,0.6232558139534884,215,reg_667,0.029689198000434625,0.02512497283199311
TCF23,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3831775700934579,0.5981308411214953,214,ENSMMUG00000056872,TCF23,0.35348837209302325,0.6232558139534884,215,reg_10502,0.029689198000434625,0.02512497283199311
TCF23,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3791469194312796,0.5971563981042654,211,ENSMODG00000015714,TCF23,0.3490566037735849,0.6226415094339622,212,reg_11949,0.03009031565769471,0.025485111329696886
TCF23,mus_musculus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.3875598086124402,0.6076555023923444,209,ENSMUSG00000006642,Tcf23,0.3484848484848485,0.5959595959595959,198,reg_3811,0.03907496012759171,0.011695906432748537
TCF23,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3831775700934579,0.5981308411214953,214,ENSPTRG00000011753,TCF23,0.35348837209302325,0.6232558139534884,215,reg_264,0.029689198000434625,0.02512497283199311
TCF23,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3674418604651163,0.5813953488372093,215,ENSRNOG00000074829,Tcf23,0.33796296296296297,0.6064814814814815,216,reg_2960,0.029478897502153323,0.025086132644272174
TCF24,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.5632183908045977,0.7471264367816092,261,ENSBTAG00000050513,TCF24,0.2916666666666667,0.6369047619047619,168,reg_17883,0.271551724137931,0.11022167487684731
TCF24,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3214285714285714,0.6071428571428571,168,ENSCAFG00845020289,TCF24,0.2958579881656805,0.6390532544378699,169,reg_18350,0.02557058326289091,0.03191039729501277
TCF24,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3173652694610778,0.6047904191616766,167,ENSGGOG00000038986,TCF24,0.2916666666666667,0.6369047619047619,168,reg_14587,0.025698602794411107,0.03211434274308522
TCF24,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3173652694610778,0.6047904191616766,167,ENSMMUG00000003177,TCF24,0.2916666666666667,0.6369047619047619,168,reg_8134,0.025698602794411107,0.03211434274308522
TCF24,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3173652694610778,0.6047904191616766,167,ENSMODG00000024958,TCF24,0.2916666666666667,0.6369047619047619,168,reg_1207,0.025698602794411107,0.03211434274308522
TCF24,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3132530120481928,0.6024096385542169,166,ENSMUSG00000099032,Tcf24,0.2874251497005988,0.6347305389221557,167,reg_9819,0.02582786234759399,0.032320900367938776
TCF24,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3173652694610778,0.6047904191616766,167,ENSPTRG00000043956,TCF24,0.2916666666666667,0.6369047619047619,168,reg_21469,0.025698602794411107,0.03211434274308522
TCF24,rattus_norvegicus,one2one,,,,TRUE,FALSE,,Ensembl only,0.3294117647058823,0.611764705882353,170,ENSRNOG00000087348,Tcf24,,,,,,
TCF3,bos_taurus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.8481751824817518,0.9255474452554744,685,ENSBTAG00000008695,TCF3,0.8396369137670197,0.928895612708018,661,reg_3580,0.008538268714732178,0.0033481674525436267
TCF3,canis_lupus_familiaris,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.8688760806916427,0.9452449567723344,694,ENSCAFG00845014070,TCF3,0.8417910447761194,0.9298507462686568,670,reg_1592,0.027085035915523248,0.015394210503677619
TCF3,gorilla_gorilla,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8454680534918276,0.922734026745914,673,ENSGGOG00000003667,TCF3,0.8262295081967214,0.9229508196721312,610,reg_2547,0.01923854529510627,2.1679292621723523e-4
TCF3,macaca_mulatta,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.8409785932721713,0.9220183486238532,654,ENSMMUG00000009017,TCF3,0.8441176470588235,0.9308823529411764,680,reg_1959,0.003139053786652246,0.008864004317323149
TCF3,mus_musculus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.8407350689127105,0.9218989280245024,653,ENSMUSG00000020167,Tcf3,0.8376722817764165,0.9280245022970904,653,reg_17737,0.003062787136294043,0.006125574272588086
TCF3,pan_troglodytes,one2one,one2many,2,6,TRUE,TRUE,FALSE,Type mismatch,0.8454680534918276,0.922734026745914,673,ENSPTRG00000010211,TCF3,0.8441176470588235,0.9308823529411764,680,reg_14844,0.0013504064330041032,0.008148326195262401
TCF3,rattus_norvegicus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.8429003021148036,0.9229607250755288,662,ENSRNOG00000051499,Tcf3,0.8406015037593985,0.9293233082706768,665,reg_9,0.0022987983554051405,0.006362583195147931
TCF4,bos_taurus,one2one,one2one,1,10,TRUE,TRUE,TRUE,Type match,0.8493353028064993,0.9276218611521418,677,ENSBTAG00000016462,TCF4,0.847953216374269,0.9342105263157896,684,reg_17739,0.0013820864322302562,0.0065886651636477556
TCF4,canis_lupus_familiaris,one2one,one2one,1,18,TRUE,TRUE,TRUE,Type match,0.85,0.9279411764705884,680,ENSCAFG00845002403,TCF4,0.8472834067547724,0.933920704845815,681,reg_8068,0.00271659324522755,0.005979528375226639
TCF4,gorilla_gorilla,one2one,one2one,1,17,TRUE,TRUE,TRUE,Type match,0.8680465717981889,0.9366106080206986,773,ENSGGOG00000016297,TCF4,0.84992784992785,0.935064935064935,693,reg_9908,0.018118721870338916,0.0015456729557635773
TCF4,macaca_mulatta,one2one,one2one,1,17,TRUE,TRUE,TRUE,Type match,0.8678756476683938,0.9365284974093264,772,ENSMMUG00000012001,TCF4,0.84992784992785,0.935064935064935,693,reg_19785,0.01794779774054378,0.0014635623443913781
TCF4,monodelphis_domestica,one2one,one2one,1,18,TRUE,TRUE,TRUE,Type match,0.8470764617691154,0.9265367316341828,667,ENSMODG00000020455,TCF4,0.8472834067547724,0.933920704845815,681,reg_645,2.0694498565698716e-4,0.0073839732116322
TCF4,mus_musculus,one2one,one2one,1,18,TRUE,TRUE,TRUE,Type match,0.8526011560693642,0.9291907514450868,692,ENSMUSG00000053477,Tcf4,0.8535211267605634,0.9366197183098592,710,reg_16088,9.199706911992012e-4,0.007428966864772457
TCF4,pan_troglodytes,one2one,one2many,1,17,TRUE,TRUE,FALSE,Type mismatch,0.8680465717981889,0.9366106080206986,773,ENSPTRG00000010040,TCF4,0.84992784992785,0.935064935064935,693,reg_12277,0.018118721870338916,0.0015456729557635773
